 kgrid  ValNew  Policy 
    0.85 -40.5957        0
 0.85003 -40.5933        0
 0.85006  -40.591        0
 0.85009 -40.5886        0
 0.85012 -40.5862        0
 0.85015 -40.5839        0
 0.85018 -40.5815        0
 0.85021 -40.5791        0
 0.85024 -40.5768        0
 0.85027 -40.5744        0
  0.8503  -40.572        0
 0.85033 -40.5697        0
 0.85036 -40.5673        0
 0.85039 -40.5649        0
 0.85042 -40.5626        0
 0.85045 -40.5602        0
 0.85048 -40.5578        0
 0.85051 -40.5555        0
 0.85054 -40.5531        0
 0.85057 -40.5507        0
  0.8506 -40.5484        0
 0.85063  -40.546        0
 0.85066 -40.5437        0
 0.85069 -40.5413        0
 0.85072 -40.5389        0
 0.85075 -40.5366        0
 0.85078 -40.5342        0
 0.85081 -40.5318        0
 0.85084 -40.5295        0
 0.85087 -40.5271        0
  0.8509 -40.5248        0
 0.85093 -40.5224        0
 0.85096   -40.52        0
 0.85099 -40.5177        0
 0.85102 -40.5153        0
 0.85105  -40.513        0
 0.85108 -40.5106        0
 0.85111 -40.5082        0
 0.85114 -40.5059        0
 0.85117 -40.5035        0
  0.8512 -40.5012        0
 0.85123 -40.4988        0
 0.85126 -40.4964        0
 0.85129 -40.4941        0
 0.85132 -40.4917        0
 0.85135 -40.4894        0
 0.85138  -40.487        0
 0.85141 -40.4847        0
 0.85144 -40.4823        0
 0.85147 -40.4799        0
  0.8515 -40.4776        0
 0.85153 -40.4752        0
 0.85156 -40.4729        0
 0.85159 -40.4705        0
 0.85162 -40.4682        0
 0.85165 -40.4658        0
 0.85168 -40.4634        0
 0.85171 -40.4611        0
 0.85174 -40.4587        0
 0.85177 -40.4564        0
  0.8518  -40.454        0
 0.85183 -40.4517        0
 0.85186 -40.4493        0
 0.85189  -40.447        0
 0.85192 -40.4446        0
 0.85195 -40.4423        0
 0.85198 -40.4399        0
 0.85201 -40.4375        0
 0.85204 -40.4352        0
 0.85207 -40.4328        0
  0.8521 -40.4305        0
 0.85213 -40.4281        0
 0.85216 -40.4258        0
 0.85219 -40.4234        0
 0.85222 -40.4211        0
 0.85225 -40.4187        0
 0.85228 -40.4164        0
 0.85231  -40.414        0
 0.85234 -40.4117        0
 0.85237 -40.4093        0
  0.8524  -40.407        0
 0.85243 -40.4046        0
 0.85246 -40.4023        0
 0.85249 -40.3999        0
 0.85252 -40.3976        0
 0.85255 -40.3952        0
 0.85258 -40.3929        0
 0.85261 -40.3905        0
 0.85264 -40.3882        0
 0.85267 -40.3858        0
  0.8527 -40.3835        0
 0.85273 -40.3811        0
 0.85276 -40.3788        0
 0.85279 -40.3765        0
 0.85282 -40.3741        0
 0.85285 -40.3718        0
 0.85288 -40.3694        0
 0.85291 -40.3671        0
 0.85294 -40.3647        0
 0.85297 -40.3624        0
   0.853   -40.36        0
 0.85303 -40.3577        0
 0.85306 -40.3553        0
 0.85309  -40.353        0
 0.85312 -40.3507        0
 0.85315 -40.3483        0
 0.85318  -40.346        0
 0.85321 -40.3436        0
 0.85324 -40.3413        0
 0.85327 -40.3389        0
  0.8533 -40.3366        0
 0.85333 -40.3342        0
 0.85336 -40.3319        0
 0.85339 -40.3296        0
 0.85342 -40.3272        0
 0.85345 -40.3249        0
 0.85348 -40.3225        0
 0.85351 -40.3202        0
 0.85354 -40.3179        0
 0.85357 -40.3155        0
  0.8536 -40.3132        0
 0.85363 -40.3108        0
 0.85366 -40.3085        0
 0.85369 -40.3062        0
 0.85372 -40.3038        0
 0.85375 -40.3015        0
 0.85378 -40.2991        0
 0.85381 -40.2968        0
 0.85384 -40.2945        0
 0.85387 -40.2921        0
  0.8539 -40.2898        0
 0.85393 -40.2874        0
 0.85396 -40.2851        0
 0.85399 -40.2828        0
 0.85402 -40.2804        0
 0.85405 -40.2781        0
 0.85408 -40.2758        0
 0.85411 -40.2734        0
 0.85414 -40.2711        0
 0.85417 -40.2687        0
  0.8542 -40.2664        0
 0.85423 -40.2641        0
 0.85426 -40.2617        0
 0.85429 -40.2594        0
 0.85432 -40.2571        0
 0.85435 -40.2547        0
 0.85438 -40.2524        0
 0.85441 -40.2501        0
 0.85444 -40.2477        0
 0.85447 -40.2454        0
  0.8545 -40.2431        0
 0.85453 -40.2407        0
 0.85456 -40.2384        0
 0.85459 -40.2361        0
 0.85462 -40.2337        0
 0.85465 -40.2314        0
 0.85468 -40.2291        0
 0.85471 -40.2267        0
 0.85474 -40.2244        0
 0.85477 -40.2221        0
  0.8548 -40.2197        0
 0.85483 -40.2174        0
 0.85486 -40.2151        0
 0.85489 -40.2127        0
 0.85492 -40.2104        0
 0.85495 -40.2081        0
 0.85498 -40.2057        0
0.855011 -40.2034        0
0.855041 -40.2011        0
0.855071 -40.1988        0
0.855101 -40.1964        0
0.855131 -40.1941        0
0.855161 -40.1918        0
0.855191 -40.1894        0
0.855221 -40.1871        0
0.855251 -40.1848        0
0.855281 -40.1825        0
0.855311 -40.1801        0
0.855341 -40.1778        0
0.855371 -40.1755        0
0.855401 -40.1731        0
0.855431 -40.1708        0
0.855461 -40.1685        0
0.855491 -40.1662        0
0.855521 -40.1638        0
0.855551 -40.1615        0
0.855581 -40.1592        0
0.855611 -40.1569        0
0.855641 -40.1545        0
0.855671 -40.1522        0
0.855701 -40.1499        0
0.855731 -40.1476        0
0.855761 -40.1452        0
0.855791 -40.1429        0
0.855821 -40.1406        0
0.855851 -40.1383        0
0.855881 -40.1359        0
0.855911 -40.1336        0
0.855941 -40.1313        0
0.855971  -40.129        0
0.856001 -40.1266        0
0.856031 -40.1243        0
0.856061  -40.122        0
0.856091 -40.1197        0
0.856121 -40.1174        0
0.856151  -40.115        0
0.856181 -40.1127        0
0.856211 -40.1104        0
0.856241 -40.1081        0
0.856271 -40.1058        0
0.856301 -40.1034        0
0.856331 -40.1011        0
0.856361 -40.0988        0
0.856391 -40.0965        0
0.856421 -40.0942        0
0.856451 -40.0918        0
0.856481 -40.0895        0
0.856511 -40.0872        0
0.856541 -40.0849        0
0.856571 -40.0826        0
0.856601 -40.0802        0
0.856631 -40.0779        0
0.856661 -40.0756        0
0.856691 -40.0733        0
0.856721  -40.071        0
0.856751 -40.0686        0
0.856781 -40.0663        0
0.856811  -40.064        0
0.856841 -40.0617        0
0.856871 -40.0594        0
0.856901 -40.0571        0
0.856931 -40.0548        0
0.856961 -40.0524        0
0.856991 -40.0501        0
0.857021 -40.0478        0
0.857051 -40.0455        0
0.857081 -40.0432        0
0.857111 -40.0409        0
0.857141 -40.0385        0
0.857171 -40.0362        0
0.857201 -40.0339        0
0.857231 -40.0316        0
0.857261 -40.0293        0
0.857291  -40.027        0
0.857321 -40.0247        0
0.857351 -40.0224        0
0.857381   -40.02        0
0.857411 -40.0177        0
0.857441 -40.0154        0
0.857471 -40.0131        0
0.857501 -40.0108        0
0.857531 -40.0085        0
0.857561 -40.0062        0
0.857591 -40.0039        0
0.857621 -40.0015        0
0.857651 -39.9992        0
0.857681 -39.9969        0
0.857711 -39.9946        0
0.857741 -39.9923        0
0.857771   -39.99        0
0.857801 -39.9877        0
0.857831 -39.9854        0
0.857861 -39.9831        0
0.857891 -39.9808        0
