 kgrid  ValNew  Policy 
    0.85 -40.1343     0.85
0.850003 -40.1339     0.85
0.850006 -40.1335     0.85
0.850009 -40.1331     0.85
0.850012 -40.1327     0.85
0.850015 -40.1323     0.85
0.850018 -40.1319     0.85
0.850021 -40.1315     0.85
0.850024 -40.1311     0.85
0.850027 -40.1307     0.85
 0.85003 -40.1303     0.85
0.850033 -40.1299     0.85
0.850036 -40.1295     0.85
0.850039 -40.1291     0.85
0.850042 -40.1287     0.85
0.850045 -40.1283     0.85
0.850048 -40.1279     0.85
0.850051 -40.1275     0.85
0.850054 -40.1271     0.85
0.850057 -40.1267     0.85
 0.85006 -40.1263     0.85
0.850063 -40.1259     0.85
0.850066 -40.1255     0.85
0.850069 -40.1251     0.85
0.850072 -40.1247     0.85
0.850075 -40.1243     0.85
0.850078 -40.1239     0.85
0.850081 -40.1235     0.85
0.850084 -40.1232     0.85
0.850087 -40.1228     0.85
 0.85009 -40.1224     0.85
0.850093  -40.122     0.85
0.850096 -40.1216     0.85
0.850099 -40.1212     0.85
0.850102 -40.1208     0.85
0.850105 -40.1204     0.85
0.850108   -40.12     0.85
0.850111 -40.1196     0.85
0.850114 -40.1192     0.85
0.850117 -40.1188     0.85
 0.85012 -40.1184     0.85
0.850123  -40.118     0.85
0.850126 -40.1176     0.85
0.850129 -40.1172     0.85
0.850132 -40.1168     0.85
0.850135 -40.1164     0.85
0.850138  -40.116     0.85
0.850141 -40.1156     0.85
0.850144 -40.1152     0.85
0.850147 -40.1148     0.85
 0.85015 -40.1144     0.85
0.850153  -40.114     0.85
0.850156 -40.1136     0.85
0.850159 -40.1132     0.85
0.850162 -40.1128     0.85
0.850165 -40.1124     0.85
0.850168  -40.112     0.85
0.850171 -40.1116     0.85
0.850174 -40.1112     0.85
0.850177 -40.1108     0.85
 0.85018 -40.1104     0.85
0.850183   -40.11     0.85
0.850186 -40.1096     0.85
0.850189 -40.1092     0.85
0.850192 -40.1088     0.85
0.850195 -40.1084     0.85
0.850198  -40.108     0.85
0.850201 -40.1076     0.85
0.850204 -40.1072     0.85
0.850207 -40.1068     0.85
 0.85021 -40.1064     0.85
0.850213  -40.106     0.85
0.850216 -40.1056     0.85
0.850219 -40.1052     0.85
0.850222 -40.1048     0.85
0.850225 -40.1044     0.85
0.850228  -40.104     0.85
0.850231 -40.1036     0.85
0.850234 -40.1032     0.85
0.850237 -40.1028     0.85
 0.85024 -40.1024     0.85
0.850243  -40.102     0.85
0.850246 -40.1016     0.85
0.850249 -40.1012     0.85
0.850252 -40.1008     0.85
0.850255 -40.1004     0.85
0.850258    -40.1     0.85
0.850261 -40.0996     0.85
0.850264 -40.0992     0.85
0.850267 -40.0988     0.85
 0.85027 -40.0984     0.85
0.850273  -40.098     0.85
0.850276 -40.0976     0.85
0.850279 -40.0973     0.85
0.850282 -40.0969     0.85
0.850285 -40.0965     0.85
0.850288 -40.0961     0.85
0.850291 -40.0957     0.85
0.850294 -40.0953     0.85
0.850297 -40.0949     0.85
  0.8503 -40.0945     0.85
0.850303 -40.0941     0.85
0.850306 -40.0937     0.85
0.850309 -40.0933     0.85
0.850312 -40.0929     0.85
0.850315 -40.0925     0.85
0.850318 -40.0921     0.85
0.850321 -40.0917     0.85
0.850324 -40.0913     0.85
0.850327 -40.0909     0.85
 0.85033 -40.0905     0.85
0.850333 -40.0901     0.85
0.850336 -40.0897     0.85
0.850339 -40.0893     0.85
0.850342 -40.0889     0.85
0.850345 -40.0885     0.85
0.850348 -40.0881     0.85
0.850351 -40.0877     0.85
0.850354 -40.0873     0.85
0.850357 -40.0869     0.85
 0.85036 -40.0865     0.85
0.850363 -40.0861     0.85
0.850366 -40.0857     0.85
