 kgrid  ValNew  Policy 
    0.85 -51.0648        0
 0.85003 -51.0608        0
 0.85006 -51.0568        0
 0.85009 -51.0528        0
 0.85012 -51.0488        0
 0.85015 -51.0448        0
 0.85018 -51.0408        0
 0.85021 -51.0368        0
 0.85024 -51.0329        0
 0.85027 -51.0289        0
  0.8503 -51.0249        0
 0.85033 -51.0209        0
 0.85036  -51.017        0
 0.85039  -51.013        0
 0.85042  -51.009        0
 0.85045  -51.005        0
 0.85048 -51.0011        0
 0.85051 -50.9971        0
 0.85054 -50.9931        0
 0.85057 -50.9892        0
  0.8506 -50.9852        0
 0.85063 -50.9813        0
 0.85066 -50.9773        0
 0.85069 -50.9733        0
 0.85072 -50.9694        0
 0.85075 -50.9654        0
 0.85078 -50.9615        0
 0.85081 -50.9575        0
 0.85084 -50.9536        0
 0.85087 -50.9496        0
  0.8509 -50.9457        0
 0.85093 -50.9417        0
 0.85096 -50.9378        0
 0.85099 -50.9339        0
 0.85102 -50.9299        0
 0.85105  -50.926        0
 0.85108 -50.9221        0
 0.85111 -50.9181        0
 0.85114 -50.9142        0
 0.85117 -50.9103        0
  0.8512 -50.9063        0
 0.85123 -50.9024        0
 0.85126 -50.8985        0
 0.85129 -50.8946        0
 0.85132 -50.8906        0
 0.85135 -50.8867        0
 0.85138 -50.8828        0
 0.85141 -50.8789        0
 0.85144  -50.875        0
 0.85147 -50.8711        0
  0.8515 -50.8672        0
 0.85153 -50.8633        0
 0.85156 -50.8593        0
 0.85159 -50.8554        0
 0.85162 -50.8515        0
 0.85165 -50.8476        0
 0.85168 -50.8437        0
 0.85171 -50.8398        0
 0.85174 -50.8359        0
 0.85177  -50.832        0
  0.8518 -50.8282        0
 0.85183 -50.8243        0
 0.85186 -50.8204        0
 0.85189 -50.8165        0
 0.85192 -50.8126        0
 0.85195 -50.8087        0
 0.85198 -50.8048        0
 0.85201  -50.801        0
 0.85204 -50.7971        0
 0.85207 -50.7932        0
  0.8521 -50.7893        0
 0.85213 -50.7854        0
 0.85216 -50.7816        0
 0.85219 -50.7777        0
