 kgrid  ValNew  Policy 
0.850843 -37.8143     0.85
0.850846  -37.814     0.85
0.850849 -37.8137     0.85
0.850852 -37.8134     0.85
0.850855 -37.8131     0.85
0.850858 -37.8128     0.85
0.850861 -37.8125     0.85
0.850864 -37.8122     0.85
0.850867 -37.8119     0.85
 0.85087 -37.8116     0.85
0.850873 -37.8113     0.85
0.850876  -37.811     0.85
0.850879 -37.8107     0.85
0.850882 -37.8103     0.85
0.850885   -37.81     0.85
0.850888 -37.8097     0.85
0.850891 -37.8094     0.85
0.850894 -37.8091     0.85
0.850897 -37.8088     0.85
  0.8509 -37.8085     0.85
0.850903 -37.8082     0.85
0.850906 -37.8079     0.85
0.850909 -37.8076     0.85
0.850912 -37.8073     0.85
0.850915  -37.807     0.85
0.850918 -37.8067     0.85
0.850921 -37.8064     0.85
0.850924 -37.8061     0.85
0.850927 -37.8058     0.85
 0.85093 -37.8055     0.85
0.850933 -37.8052     0.85
0.850936 -37.8049     0.85
0.850939 -37.8046     0.85
0.850942 -37.8043     0.85
0.850945  -37.804     0.85
0.850948 -37.8037     0.85
0.850951 -37.8034     0.85
0.850954 -37.8031     0.85
0.850957 -37.8028     0.85
 0.85096 -37.8025     0.85
0.850963 -37.8022     0.85
0.850966 -37.8019     0.85
0.850969 -37.8016     0.85
0.850972 -37.8013     0.85
0.850975  -37.801     0.85
0.850978 -37.8007     0.85
0.850981 -37.8004     0.85
0.850984 -37.8001     0.85
0.850987 -37.7998     0.85
 0.85099 -37.7995     0.85
0.850993 -37.7992     0.85
0.850996 -37.7988     0.85
0.850999 -37.7985     0.85
0.851002 -37.7982     0.85
0.851005 -37.7979     0.85
0.851008 -37.7976     0.85
0.851011 -37.7973     0.85
0.851014  -37.797     0.85
0.851017 -37.7967     0.85
 0.85102 -37.7964     0.85
0.851023 -37.7961     0.85
0.851026 -37.7958     0.85
0.851029 -37.7955     0.85
0.851032 -37.7952     0.85
0.851035 -37.7949     0.85
0.851038 -37.7946     0.85
0.851041 -37.7943     0.85
0.851044  -37.794     0.85
0.851047 -37.7937     0.85
 0.85105 -37.7934     0.85
0.851053 -37.7931     0.85
0.851056 -37.7928     0.85
0.851059 -37.7925     0.85
0.851062 -37.7922     0.85
0.851065 -37.7919     0.85
0.851068 -37.7916     0.85
0.851071 -37.7913     0.85
0.851074  -37.791     0.85
0.851077 -37.7907     0.85
 0.85108 -37.7904     0.85
0.851083 -37.7901     0.85
0.851086 -37.7898     0.85
0.851089 -37.7895     0.85
0.851092 -37.7892     0.85
0.851095 -37.7889     0.85
0.851098 -37.7886     0.85
0.851101 -37.7883     0.85
0.851104  -37.788     0.85
0.851107 -37.7877     0.85
 0.85111 -37.7874     0.85
0.851113 -37.7871     0.85
0.851116 -37.7868     0.85
0.851119 -37.7865     0.85
0.851122 -37.7862     0.85
0.851125 -37.7859     0.85
0.851128 -37.7856     0.85
0.851131 -37.7853     0.85
0.851134  -37.785     0.85
0.851137 -37.7847     0.85
 0.85114 -37.7843     0.85
0.851143  -37.784     0.85
0.851146 -37.7837     0.85
0.851149 -37.7834     0.85
0.851152 -37.7831     0.85
0.851155 -37.7828     0.85
0.851158 -37.7825     0.85
0.851161 -37.7822     0.85
0.851164 -37.7819     0.85
0.851167 -37.7816     0.85
 0.85117 -37.7813     0.85
0.851173  -37.781     0.85
0.851176 -37.7807     0.85
0.851179 -37.7804     0.85
0.851182 -37.7801     0.85
0.851185 -37.7798     0.85
0.851188 -37.7795     0.85
0.851191 -37.7792     0.85
0.851194 -37.7789     0.85
0.851197 -37.7786     0.85
  0.8512 -37.7783     0.85
0.851203  -37.778     0.85
0.851206 -37.7777     0.85
0.851209 -37.7774     0.85
0.851212 -37.7771     0.85
0.851215 -37.7768     0.85
0.851218 -37.7765     0.85
0.851221 -37.7762     0.85
0.851224 -37.7759     0.85
0.851227 -37.7756     0.85
 0.85123 -37.7753     0.85
0.851233  -37.775     0.85
0.851236 -37.7747     0.85
0.851239 -37.7744     0.85
0.851242 -37.7741     0.85
0.851245 -37.7738     0.85
0.851248 -37.7735     0.85
0.851251 -37.7732     0.85
0.851254 -37.7729     0.85
0.851257 -37.7726     0.85
 0.85126 -37.7723     0.85
0.851263  -37.772     0.85
0.851266 -37.7717     0.85
0.851269 -37.7714     0.85
0.851272 -37.7711     0.85
0.851275 -37.7708     0.85
0.851278 -37.7705     0.85
0.851281 -37.7702     0.85
0.851284 -37.7699     0.85
0.851287 -37.7696     0.85
 0.85129 -37.7693     0.85
0.851293  -37.769     0.85
0.851296 -37.7687     0.85
0.851299 -37.7684     0.85
0.851302 -37.7681     0.85
0.851305 -37.7678     0.85
0.851308 -37.7675     0.85
0.851311 -37.7672     0.85
0.851314 -37.7669     0.85
0.851317 -37.7666     0.85
 0.85132 -37.7663     0.85
0.851323  -37.766     0.85
0.851326 -37.7657     0.85
0.851329 -37.7654     0.85
0.851332 -37.7651     0.85
0.851335 -37.7648     0.85
0.851338 -37.7645     0.85
0.851341 -37.7642     0.85
0.851344 -37.7639     0.85
0.851347 -37.7636     0.85
 0.85135 -37.7633     0.85
0.851353  -37.763     0.85
0.851356 -37.7627     0.85
0.851359 -37.7624     0.85
0.851362 -37.7621     0.85
0.851365 -37.7618     0.85
0.851368 -37.7615     0.85
0.851371 -37.7611     0.85
0.851374 -37.7608     0.85
0.851377 -37.7605     0.85
 0.85138 -37.7602     0.85
0.851383 -37.7599     0.85
0.851386 -37.7596     0.85
0.851389 -37.7593     0.85
0.851392  -37.759     0.85
0.851395 -37.7587     0.85
0.851398 -37.7584     0.85
0.851401 -37.7581     0.85
0.851404 -37.7578     0.85
0.851407 -37.7575     0.85
 0.85141 -37.7572     0.85
0.851413 -37.7569     0.85
0.851416 -37.7566     0.85
0.851419 -37.7563     0.85
0.851422  -37.756     0.85
0.851425 -37.7557     0.85
0.851428 -37.7554     0.85
0.851431 -37.7551     0.85
0.851434 -37.7548     0.85
0.851437 -37.7545     0.85
 0.85144 -37.7542     0.85
0.851443 -37.7539     0.85
0.851446 -37.7536     0.85
0.851449 -37.7533     0.85
0.851452  -37.753     0.85
0.851455 -37.7527     0.85
0.851458 -37.7524     0.85
0.851461 -37.7521     0.85
0.851464 -37.7518     0.85
0.851467 -37.7515     0.85
 0.85147 -37.7512     0.85
0.851473 -37.7509     0.85
0.851476 -37.7506     0.85
0.851479 -37.7503     0.85
0.851482   -37.75     0.85
0.851485 -37.7497     0.85
0.851488 -37.7494     0.85
0.851491 -37.7491     0.85
0.851494 -37.7488     0.85
0.851497 -37.7485     0.85
  0.8515 -37.7482     0.85
0.851503 -37.7479     0.85
0.851506 -37.7476     0.85
0.851509 -37.7473     0.85
0.851512  -37.747     0.85
0.851515 -37.7467     0.85
0.851518 -37.7464     0.85
0.851521 -37.7461     0.85
0.851524 -37.7458     0.85
0.851527 -37.7455     0.85
 0.85153 -37.7452     0.85
0.851533 -37.7449     0.85
0.851536 -37.7446     0.85
0.851539 -37.7443     0.85
0.851542  -37.744     0.85
0.851545 -37.7437     0.85
0.851548 -37.7434     0.85
0.851551 -37.7431     0.85
0.851554 -37.7428     0.85
0.851557 -37.7425     0.85
 0.85156 -37.7422     0.85
0.851563 -37.7419     0.85
0.851566 -37.7416     0.85
0.851569 -37.7413     0.85
0.851572  -37.741     0.85
0.851575 -37.7407     0.85
0.851578 -37.7404     0.85
0.851581 -37.7401     0.85
0.851584 -37.7398     0.85
0.851587 -37.7395     0.85
 0.85159 -37.7392     0.85
0.851593 -37.7389     0.85
0.851596 -37.7386     0.85
0.851599 -37.7383     0.85
0.851602  -37.738     0.85
0.851605 -37.7377     0.85
0.851608 -37.7374     0.85
0.851611 -37.7371     0.85
0.851614 -37.7368     0.85
0.851617 -37.7365     0.85
 0.85162 -37.7362     0.85
0.851623 -37.7359     0.85
0.851626 -37.7356     0.85
0.851629 -37.7353     0.85
0.851632  -37.735     0.85
0.851635 -37.7347     0.85
0.851638 -37.7344     0.85
0.851641 -37.7341     0.85
0.851644 -37.7338     0.85
0.851647 -37.7335     0.85
 0.85165 -37.7332     0.85
0.851653 -37.7329     0.85
0.851656 -37.7326     0.85
0.851659 -37.7323     0.85
0.851662  -37.732     0.85
0.851665 -37.7317     0.85
0.851668 -37.7314     0.85
0.851671 -37.7311     0.85
0.851674 -37.7308     0.85
0.851677 -37.7305     0.85
 0.85168 -37.7302     0.85
0.851683 -37.7299     0.85
0.851686 -37.7296     0.85
0.851689 -37.7293     0.85
0.851692  -37.729     0.85
0.851695 -37.7287     0.85
0.851698 -37.7284     0.85
0.851701 -37.7281     0.85
0.851704 -37.7278     0.85
0.851707 -37.7275     0.85
 0.85171 -37.7272     0.85
0.851713 -37.7269     0.85
0.851716 -37.7266     0.85
0.851719 -37.7263     0.85
0.851722  -37.726     0.85
0.851725 -37.7257     0.85
0.851728 -37.7254     0.85
0.851731 -37.7251     0.85
0.851734 -37.7248     0.85
0.851737 -37.7245     0.85
 0.85174 -37.7242     0.85
0.851743 -37.7239     0.85
0.851746 -37.7236     0.85
0.851749 -37.7233     0.85
0.851752  -37.723     0.85
0.851755 -37.7227     0.85
0.851758 -37.7224     0.85
0.851761 -37.7221     0.85
0.851764 -37.7218     0.85
0.851767 -37.7215     0.85
 0.85177 -37.7213     0.85
0.851773  -37.721     0.85
0.851776 -37.7207     0.85
0.851779 -37.7204     0.85
0.851782 -37.7201     0.85
0.851785 -37.7198     0.85
0.851788 -37.7195     0.85
0.851791 -37.7192     0.85
0.851794 -37.7189     0.85
0.851797 -37.7186     0.85
  0.8518 -37.7183     0.85
0.851803  -37.718     0.85
0.851806 -37.7177     0.85
0.851809 -37.7174     0.85
0.851812 -37.7171     0.85
0.851815 -37.7168     0.85
0.851818 -37.7165     0.85
0.851821 -37.7162     0.85
0.851824 -37.7159     0.85
0.851827 -37.7156     0.85
 0.85183 -37.7153     0.85
0.851833  -37.715     0.85
0.851836 -37.7147     0.85
0.851839 -37.7144     0.85
0.851842 -37.7141     0.85
0.851845 -37.7138     0.85
0.851848 -37.7135     0.85
0.851851 -37.7132     0.85
0.851854 -37.7129     0.85
0.851857 -37.7126     0.85
 0.85186 -37.7123     0.85
0.851863  -37.712     0.85
0.851866 -37.7117     0.85
0.851869 -37.7114     0.85
0.851872 -37.7111     0.85
0.851875 -37.7108     0.85
0.851878 -37.7105     0.85
0.851881 -37.7102     0.85
0.851884 -37.7099     0.85
0.851887 -37.7096     0.85
 0.85189 -37.7093     0.85
0.851893  -37.709     0.85
0.851896 -37.7087     0.85
0.851899 -37.7084     0.85
0.851902 -37.7081     0.85
0.851905 -37.7078     0.85
0.851908 -37.7075     0.85
0.851911 -37.7072     0.85
0.851914 -37.7069     0.85
0.851917 -37.7066     0.85
 0.85192 -37.7063     0.85
0.851923  -37.706     0.85
0.851926 -37.7057     0.85
0.851929 -37.7054     0.85
0.851932 -37.7051     0.85
0.851935 -37.7048     0.85
0.851938 -37.7045     0.85
0.851941 -37.7042     0.85
0.851944 -37.7039     0.85
0.851947 -37.7036     0.85
 0.85195 -37.7033     0.85
0.851953  -37.703     0.85
0.851956 -37.7027     0.85
0.851959 -37.7024     0.85
0.851962 -37.7021     0.85
0.851965 -37.7018     0.85
0.851968 -37.7015     0.85
0.851971 -37.7012     0.85
0.851974 -37.7009     0.85
0.851977 -37.7006     0.85
 0.85198 -37.7003     0.85
0.851983    -37.7     0.85
0.851986 -37.6997     0.85
0.851989 -37.6994     0.85
0.851992 -37.6991     0.85
0.851995 -37.6988     0.85
0.851998 -37.6985     0.85
0.852001 -37.6983     0.85
0.852004  -37.698     0.85
0.852007 -37.6977     0.85
 0.85201 -37.6974     0.85
0.852013 -37.6971     0.85
0.852016 -37.6968     0.85
0.852019 -37.6965     0.85
0.852022 -37.6962     0.85
0.852025 -37.6959     0.85
0.852028 -37.6956     0.85
0.852031 -37.6953     0.85
0.852034  -37.695     0.85
0.852037 -37.6947     0.85
 0.85204 -37.6944     0.85
0.852043 -37.6941     0.85
0.852046 -37.6938     0.85
0.852049 -37.6935     0.85
0.852052 -37.6932     0.85
0.852055 -37.6929     0.85
0.852058 -37.6926     0.85
0.852061 -37.6923     0.85
0.852064  -37.692     0.85
0.852067 -37.6917     0.85
 0.85207 -37.6914     0.85
0.852073 -37.6911     0.85
0.852076 -37.6908     0.85
0.852079 -37.6905     0.85
0.852082 -37.6902     0.85
0.852085 -37.6899     0.85
0.852088 -37.6896     0.85
0.852091 -37.6893     0.85
0.852094  -37.689     0.85
0.852097 -37.6887     0.85
  0.8521 -37.6884     0.85
0.852103 -37.6881     0.85
0.852106 -37.6878     0.85
0.852109 -37.6875     0.85
0.852112 -37.6872     0.85
0.852115 -37.6869     0.85
0.852118 -37.6866     0.85
0.852121 -37.6863     0.85
0.852124  -37.686     0.85
