 kgrid  ValNew  Policy 
    0.85 -44.1795        0
 0.85003 -44.1755        0
 0.85006 -44.1715        0
 0.85009 -44.1676        0
 0.85012 -44.1636        0
 0.85015 -44.1596        0
 0.85018 -44.1556        0
 0.85021 -44.1516        0
 0.85024 -44.1476        0
 0.85027 -44.1436        0
  0.8503 -44.1397        0
 0.85033 -44.1357        0
 0.85036 -44.1317        0
 0.85039 -44.1277        0
 0.85042 -44.1238        0
 0.85045 -44.1198        0
 0.85048 -44.1158        0
 0.85051 -44.1119        0
 0.85054 -44.1079        0
 0.85057 -44.1039        0
  0.8506    -44.1        0
 0.85063  -44.096        0
 0.85066 -44.0921        0
 0.85069 -44.0881        0
 0.85072 -44.0841        0
 0.85075 -44.0802        0
 0.85078 -44.0762        0
 0.85081 -44.0723        0
 0.85084 -44.0683        0
 0.85087 -44.0644        0
  0.8509 -44.0604        0
 0.85093 -44.0565        0
 0.85096 -44.0526        0
 0.85099 -44.0486        0
 0.85102 -44.0447        0
 0.85105 -44.0408        0
 0.85108 -44.0368        0
 0.85111 -44.0329        0
 0.85114  -44.029        0
 0.85117  -44.025        0
  0.8512 -44.0211        0
 0.85123 -44.0172        0
 0.85126 -44.0133        0
 0.85129 -44.0093        0
 0.85132 -44.0054        0
 0.85135 -44.0015        0
 0.85138 -43.9976        0
 0.85141 -43.9937        0
 0.85144 -43.9897        0
 0.85147 -43.9858        0
  0.8515 -43.9819        0
 0.85153  -43.978        0
 0.85156 -43.9741        0
 0.85159 -43.9702        0
 0.85162 -43.9663        0
 0.85165 -43.9624        0
 0.85168 -43.9585        0
 0.85171 -43.9546        0
 0.85174 -43.9507        0
 0.85177 -43.9468        0
  0.8518 -43.9429        0
 0.85183  -43.939        0
 0.85186 -43.9351        0
 0.85189 -43.9312        0
 0.85192 -43.9274        0
 0.85195 -43.9235        0
 0.85198 -43.9196        0
 0.85201 -43.9157        0
 0.85204 -43.9118        0
 0.85207  -43.908        0
  0.8521 -43.9041        0
 0.85213 -43.9002        0
 0.85216 -43.8963        0
 0.85219 -43.8925        0
 0.85222 -43.8886        0
 0.85225 -43.8847        0
 0.85228 -43.8809        0
 0.85231  -43.877        0
 0.85234 -43.8731        0
 0.85237 -43.8693        0
  0.8524 -43.8654        0
 0.85243 -43.8615        0
 0.85246 -43.8577        0
 0.85249 -43.8538        0
 0.85252   -43.85        0
 0.85255 -43.8461        0
 0.85258 -43.8423        0
 0.85261 -43.8384        0
 0.85264 -43.8346        0
 0.85267 -43.8307        0
  0.8527 -43.8269        0
 0.85273 -43.8231        0
 0.85276 -43.8192        0
 0.85279 -43.8154        0
 0.85282 -43.8115        0
 0.85285 -43.8077        0
 0.85288 -43.8039        0
 0.85291 -43.8001        0
 0.85294 -43.7962        0
 0.85297 -43.7924        0
   0.853 -43.7886        0
 0.85303 -43.7847        0
 0.85306 -43.7809        0
 0.85309 -43.7771        0
 0.85312 -43.7733        0
 0.85315 -43.7695        0
 0.85318 -43.7656        0
 0.85321 -43.7618        0
 0.85324  -43.758        0
 0.85327 -43.7542        0
  0.8533 -43.7504        0
 0.85333 -43.7466        0
 0.85336 -43.7428        0
 0.85339  -43.739        0
 0.85342 -43.7352        0
 0.85345 -43.7314        0
 0.85348 -43.7276        0
 0.85351 -43.7238        0
 0.85354   -43.72        0
 0.85357 -43.7162        0
  0.8536 -43.7124        0
 0.85363 -43.7086        0
 0.85366 -43.7048        0
 0.85369  -43.701        0
 0.85372 -43.6972        0
 0.85375 -43.6935        0
 0.85378 -43.6897        0
 0.85381 -43.6859        0
 0.85384 -43.6821        0
 0.85387 -43.6783        0
  0.8539 -43.6746        0
 0.85393 -43.6708        0
 0.85396  -43.667        0
 0.85399 -43.6632        0
 0.85402 -43.6595        0
 0.85405 -43.6557        0
 0.85408 -43.6519        0
 0.85411 -43.6482        0
 0.85414 -43.6444        0
 0.85417 -43.6406        0
  0.8542 -43.6369        0
 0.85423 -43.6331        0
 0.85426 -43.6294        0
 0.85429 -43.6256        0
 0.85432 -43.6219        0
 0.85435 -43.6181        0
 0.85438 -43.6143        0
 0.85441 -43.6106        0
 0.85444 -43.6069        0
 0.85447 -43.6031        0
  0.8545 -43.5994        0
 0.85453 -43.5956        0
 0.85456 -43.5919        0
 0.85459 -43.5881        0
 0.85462 -43.5844        0
 0.85465 -43.5807        0
 0.85468 -43.5769        0
 0.85471 -43.5732        0
 0.85474 -43.5695        0
 0.85477 -43.5657        0
  0.8548  -43.562        0
 0.85483 -43.5583        0
 0.85486 -43.5546        0
 0.85489 -43.5508        0
 0.85492 -43.5471        0
 0.85495 -43.5434        0
 0.85498 -43.5397        0
0.855011  -43.536        0
0.855041 -43.5322        0
0.855071 -43.5285        0
0.855101 -43.5248        0
0.855131 -43.5211        0
0.855161 -43.5174        0
0.855191 -43.5137        0
0.855221   -43.51        0
0.855251 -43.5063        0
0.855281 -43.5026        0
0.855311 -43.4989        0
0.855341 -43.4952        0
0.855371 -43.4915        0
0.855401 -43.4878        0
0.855431 -43.4841        0
0.855461 -43.4804        0
0.855491 -43.4767        0
0.855521  -43.473        0
0.855551 -43.4693        0
0.855581 -43.4656        0
0.855611  -43.462        0
0.855641 -43.4583        0
0.855671 -43.4546        0
0.855701 -43.4509        0
0.855731 -43.4472        0
0.855761 -43.4436        0
0.855791 -43.4399        0
0.855821 -43.4362        0
0.855851 -43.4325        0
0.855881 -43.4289        0
0.855911 -43.4252        0
0.855941 -43.4215        0
0.855971 -43.4179        0
0.856001 -43.4142        0
0.856031 -43.4105        0
0.856061 -43.4069        0
0.856091 -43.4032        0
0.856121 -43.3996        0
0.856151 -43.3959        0
0.856181 -43.3922        0
0.856211 -43.3886        0
0.856241 -43.3849        0
0.856271 -43.3813        0
0.856301 -43.3776        0
0.856331  -43.374        0
0.856361 -43.3703        0
0.856391 -43.3667        0
0.856421 -43.3631        0
0.856451 -43.3594        0
0.856481 -43.3558        0
0.856511 -43.3521        0
0.856541 -43.3485        0
0.856571 -43.3449        0
0.856601 -43.3412        0
0.856631 -43.3376        0
0.856661  -43.334        0
0.856691 -43.3303        0
0.856721 -43.3267        0
0.856751 -43.3231        0
0.856781 -43.3195        0
0.856811 -43.3158        0
0.856841 -43.3122        0
0.856871 -43.3086        0
0.856901  -43.305        0
