 kgrid  ValNew  Policy 
    0.85 -42.1224        0
 0.85003 -42.1199        0
 0.85006 -42.1174        0
 0.85009 -42.1148        0
 0.85012 -42.1123        0
 0.85015 -42.1098        0
 0.85018 -42.1073        0
 0.85021 -42.1048        0
 0.85024 -42.1023        0
 0.85027 -42.0998        0
  0.8503 -42.0973        0
 0.85033 -42.0948        0
 0.85036 -42.0923        0
 0.85039 -42.0898        0
 0.85042 -42.0873        0
 0.85045 -42.0848        0
 0.85048 -42.0823        0
 0.85051 -42.0798        0
 0.85054 -42.0773        0
 0.85057 -42.0748        0
  0.8506 -42.0723        0
 0.85063 -42.0697        0
 0.85066 -42.0672        0
 0.85069 -42.0647        0
 0.85072 -42.0622        0
 0.85075 -42.0597        0
 0.85078 -42.0572        0
 0.85081 -42.0547        0
 0.85084 -42.0522        0
 0.85087 -42.0497        0
  0.8509 -42.0472        0
 0.85093 -42.0447        0
 0.85096 -42.0422        0
 0.85099 -42.0397        0
 0.85102 -42.0372        0
 0.85105 -42.0347        0
 0.85108 -42.0322        0
 0.85111 -42.0297        0
 0.85114 -42.0272        0
 0.85117 -42.0247        0
  0.8512 -42.0222        0
 0.85123 -42.0197        0
 0.85126 -42.0172        0
 0.85129 -42.0147        0
 0.85132 -42.0122        0
 0.85135 -42.0097        0
 0.85138 -42.0073        0
 0.85141 -42.0048        0
 0.85144 -42.0023        0
 0.85147 -41.9998        0
  0.8515 -41.9973        0
 0.85153 -41.9948        0
 0.85156 -41.9923        0
 0.85159 -41.9898        0
 0.85162 -41.9873        0
 0.85165 -41.9848        0
 0.85168 -41.9823        0
 0.85171 -41.9798        0
 0.85174 -41.9773        0
 0.85177 -41.9748        0
  0.8518 -41.9723        0
 0.85183 -41.9698        0
 0.85186 -41.9673        0
 0.85189 -41.9649        0
 0.85192 -41.9624        0
 0.85195 -41.9599        0
 0.85198 -41.9574        0
 0.85201 -41.9549        0
 0.85204 -41.9524        0
 0.85207 -41.9499        0
  0.8521 -41.9474        0
 0.85213 -41.9449        0
 0.85216 -41.9424        0
 0.85219   -41.94        0
 0.85222 -41.9375        0
 0.85225  -41.935        0
 0.85228 -41.9325        0
 0.85231   -41.93        0
 0.85234 -41.9275        0
 0.85237  -41.925        0
  0.8524 -41.9225        0
 0.85243   -41.92        0
 0.85246 -41.9176        0
 0.85249 -41.9151        0
 0.85252 -41.9126        0
 0.85255 -41.9101        0
 0.85258 -41.9076        0
 0.85261 -41.9051        0
 0.85264 -41.9026        0
 0.85267 -41.9002        0
  0.8527 -41.8977        0
 0.85273 -41.8952        0
 0.85276 -41.8927        0
 0.85279 -41.8902        0
 0.85282 -41.8877        0
 0.85285 -41.8853        0
 0.85288 -41.8828        0
 0.85291 -41.8803        0
 0.85294 -41.8778        0
 0.85297 -41.8753        0
   0.853 -41.8728        0
 0.85303 -41.8704        0
 0.85306 -41.8679        0
 0.85309 -41.8654        0
 0.85312 -41.8629        0
 0.85315 -41.8604        0
 0.85318  -41.858        0
 0.85321 -41.8555        0
 0.85324  -41.853        0
 0.85327 -41.8505        0
  0.8533  -41.848        0
 0.85333 -41.8456        0
 0.85336 -41.8431        0
 0.85339 -41.8406        0
 0.85342 -41.8381        0
 0.85345 -41.8357        0
 0.85348 -41.8332        0
 0.85351 -41.8307        0
 0.85354 -41.8282        0
 0.85357 -41.8257        0
  0.8536 -41.8233        0
 0.85363 -41.8208        0
 0.85366 -41.8183        0
 0.85369 -41.8158        0
 0.85372 -41.8134        0
 0.85375 -41.8109        0
 0.85378 -41.8084        0
 0.85381 -41.8059        0
 0.85384 -41.8035        0
 0.85387  -41.801        0
  0.8539 -41.7985        0
 0.85393  -41.796        0
 0.85396 -41.7936        0
 0.85399 -41.7911        0
 0.85402 -41.7886        0
 0.85405 -41.7862        0
 0.85408 -41.7837        0
 0.85411 -41.7812        0
 0.85414 -41.7787        0
 0.85417 -41.7763        0
  0.8542 -41.7738        0
 0.85423 -41.7713        0
 0.85426 -41.7689        0
 0.85429 -41.7664        0
 0.85432 -41.7639        0
 0.85435 -41.7614        0
 0.85438  -41.759        0
 0.85441 -41.7565        0
 0.85444  -41.754        0
 0.85447 -41.7516        0
  0.8545 -41.7491        0
 0.85453 -41.7466        0
 0.85456 -41.7442        0
 0.85459 -41.7417        0
 0.85462 -41.7392        0
 0.85465 -41.7368        0
 0.85468 -41.7343        0
 0.85471 -41.7318        0
 0.85474 -41.7294        0
 0.85477 -41.7269        0
  0.8548 -41.7244        0
 0.85483  -41.722        0
 0.85486 -41.7195        0
 0.85489  -41.717        0
 0.85492 -41.7146        0
 0.85495 -41.7121        0
 0.85498 -41.7096        0
0.855011 -41.7072        0
0.855041 -41.7047        0
0.855071 -41.7022        0
