 kgrid  ValNew  Policy 
    0.85 -26.5764 0.858151
0.850003 -26.5761 0.858154
0.850006 -26.5759 0.858154
0.850009 -26.5756 0.858157
0.850012 -26.5754  0.85816
0.850015 -26.5751  0.85816
0.850018 -26.5748 0.858163
0.850021 -26.5746 0.858166
0.850024 -26.5743 0.858166
0.850027  -26.574 0.858169
 0.85003 -26.5738 0.858169
0.850033 -26.5735 0.858172
0.850036 -26.5733 0.858175
0.850039  -26.573 0.858175
0.850042 -26.5727 0.858178
0.850045 -26.5725 0.858181
0.850048 -26.5722 0.858184
0.850051 -26.5719 0.858184
0.850054 -26.5717 0.858187
0.850057 -26.5714  0.85819
 0.85006 -26.5712  0.85819
0.850063 -26.5709 0.858193
0.850066 -26.5706 0.858196
0.850069 -26.5704 0.858196
0.850072 -26.5701 0.858199
0.850075 -26.5698 0.858202
0.850078 -26.5696 0.858202
0.850081 -26.5693 0.858205
0.850084 -26.5691 0.858208
0.850087 -26.5688 0.858208
 0.85009 -26.5685 0.858211
0.850093 -26.5683 0.858214
0.850096  -26.568 0.858214
0.850099 -26.5677 0.858217
0.850102 -26.5675  0.85822
0.850105 -26.5672  0.85822
0.850108  -26.567 0.858223
0.850111 -26.5667 0.858226
0.850114 -26.5664 0.858226
0.850117 -26.5662 0.858229
 0.85012 -26.5659 0.858232
0.850123 -26.5656 0.858232
0.850126 -26.5654 0.858235
0.850129 -26.5651 0.858238
0.850132 -26.5649 0.858238
0.850135 -26.5646 0.858241
0.850138 -26.5643 0.858244
0.850141 -26.5641 0.858244
0.850144 -26.5638 0.858247
0.850147 -26.5635  0.85825
 0.85015 -26.5633  0.85825
0.850153  -26.563 0.858253
0.850156 -26.5628 0.858256
0.850159 -26.5625 0.858256
0.850162 -26.5622 0.858259
0.850165  -26.562 0.858262
0.850168 -26.5617 0.858262
0.850171 -26.5614 0.858265
0.850174 -26.5612 0.858268
0.850177 -26.5609 0.858268
 0.85018 -26.5607 0.858271
0.850183 -26.5604 0.858274
0.850186 -26.5601 0.858274
0.850189 -26.5599 0.858277
0.850192 -26.5596  0.85828
0.850195 -26.5593  0.85828
0.850198 -26.5591 0.858283
0.850201 -26.5588 0.858286
0.850204 -26.5586 0.858286
0.850207 -26.5583 0.858289
 0.85021  -26.558 0.858292
0.850213 -26.5578 0.858292
0.850216 -26.5575 0.858295
0.850219 -26.5572 0.858298
0.850222  -26.557 0.858298
0.850225 -26.5567 0.858301
0.850228 -26.5565 0.858304
0.850231 -26.5562 0.858304
0.850234 -26.5559 0.858307
0.850237 -26.5557  0.85831
 0.85024 -26.5554  0.85831
0.850243 -26.5551 0.858313
0.850246 -26.5549 0.858316
0.850249 -26.5546 0.858316
0.850252 -26.5544 0.858319
0.850255 -26.5541 0.858322
0.850258 -26.5538 0.858322
0.850261 -26.5536 0.858325
0.850264 -26.5533 0.858328
0.850267  -26.553 0.858328
 0.85027 -26.5528 0.858331
0.850273 -26.5525 0.858334
0.850276 -26.5523 0.858334
0.850279  -26.552 0.858337
0.850282 -26.5517  0.85834
0.850285 -26.5515  0.85834
0.850288 -26.5512 0.858343
0.850291 -26.5509 0.858346
0.850294 -26.5507 0.858346
0.850297 -26.5504 0.858349
  0.8503 -26.5502 0.858352
0.850303 -26.5499 0.858352
0.850306 -26.5496 0.858355
0.850309 -26.5494 0.858358
0.850312 -26.5491 0.858358
0.850315 -26.5488 0.858361
0.850318 -26.5486 0.858364
0.850321 -26.5483 0.858364
0.850324 -26.5481 0.858367
0.850327 -26.5478  0.85837
 0.85033 -26.5475  0.85837
0.850333 -26.5473 0.858373
0.850336  -26.547 0.858376
0.850339 -26.5467 0.858376
0.850342 -26.5465 0.858379
0.850345 -26.5462 0.858382
0.850348  -26.546 0.858382
0.850351 -26.5457 0.858385
0.850354 -26.5454 0.858388
0.850357 -26.5452 0.858388
 0.85036 -26.5449 0.858391
0.850363 -26.5447 0.858394
0.850366 -26.5444 0.858394
0.850369 -26.5441 0.858397
0.850372 -26.5439   0.8584
0.850375 -26.5436   0.8584
0.850378 -26.5433 0.858403
0.850381 -26.5431 0.858406
0.850384 -26.5428 0.858406
0.850387 -26.5426 0.858409
 0.85039 -26.5423 0.858412
0.850393  -26.542 0.858412
0.850396 -26.5418 0.858415
0.850399 -26.5415 0.858418
0.850402 -26.5412 0.858418
0.850405  -26.541 0.858421
0.850408 -26.5407 0.858424
0.850411 -26.5405 0.858424
0.850414 -26.5402 0.858427
0.850417 -26.5399  0.85843
 0.85042 -26.5397  0.85843
0.850423 -26.5394 0.858433
0.850426 -26.5391 0.858436
0.850429 -26.5389 0.858436
0.850432 -26.5386 0.858439
0.850435 -26.5384 0.858442
0.850438 -26.5381 0.858442
0.850441 -26.5378 0.858445
0.850444 -26.5376 0.858448
0.850447 -26.5373 0.858448
 0.85045  -26.537 0.858451
0.850453 -26.5368 0.858454
0.850456 -26.5365 0.858454
0.850459 -26.5363 0.858457
0.850462  -26.536  0.85846
0.850465 -26.5357  0.85846
0.850468 -26.5355 0.858463
0.850471 -26.5352 0.858466
0.850474  -26.535 0.858466
0.850477 -26.5347 0.858469
 0.85048 -26.5344 0.858472
0.850483 -26.5342 0.858472
0.850486 -26.5339 0.858475
0.850489 -26.5336 0.858478
0.850492 -26.5334 0.858478
0.850495 -26.5331 0.858481
0.850498 -26.5329 0.858484
0.850501 -26.5326 0.858484
0.850504 -26.5323 0.858487
0.850507 -26.5321  0.85849
 0.85051 -26.5318  0.85849
0.850513 -26.5315 0.858493
0.850516 -26.5313 0.858496
0.850519  -26.531 0.858496
0.850522 -26.5308 0.858499
0.850525 -26.5305 0.858502
0.850528 -26.5302 0.858502
0.850531   -26.53 0.858505
0.850534 -26.5297 0.858508
0.850537 -26.5295 0.858508
 0.85054 -26.5292 0.858511
0.850543 -26.5289 0.858514
0.850546 -26.5287 0.858514
0.850549 -26.5284 0.858517
0.850552 -26.5281  0.85852
0.850555 -26.5279  0.85852
0.850558 -26.5276 0.858523
0.850561 -26.5274 0.858526
0.850564 -26.5271 0.858526
0.850567 -26.5268 0.858529
 0.85057 -26.5266 0.858532
0.850573 -26.5263 0.858532
0.850576  -26.526 0.858535
0.850579 -26.5258 0.858538
0.850582 -26.5255 0.858538
0.850585 -26.5253 0.858541
0.850588  -26.525 0.858544
0.850591 -26.5247 0.858544
0.850594 -26.5245 0.858547
0.850597 -26.5242  0.85855
  0.8506  -26.524  0.85855
0.850603 -26.5237 0.858553
0.850606 -26.5234 0.858556
0.850609 -26.5232 0.858556
