 kgrid  ValNew  Policy 
    0.85 -49.9371        0
 0.85003 -49.9343        0
 0.85006 -49.9316        0
 0.85009 -49.9289        0
 0.85012 -49.9261        0
 0.85015 -49.9234        0
 0.85018 -49.9207        0
 0.85021 -49.9179        0
 0.85024 -49.9152        0
 0.85027 -49.9124        0
  0.8503 -49.9097        0
 0.85033  -49.907        0
 0.85036 -49.9042        0
 0.85039 -49.9015        0
 0.85042 -49.8988        0
 0.85045 -49.8961        0
 0.85048 -49.8933        0
 0.85051 -49.8906        0
 0.85054 -49.8879        0
 0.85057 -49.8851        0
  0.8506 -49.8824        0
 0.85063 -49.8797        0
 0.85066 -49.8769        0
 0.85069 -49.8742        0
 0.85072 -49.8715        0
 0.85075 -49.8688        0
 0.85078  -49.866        0
 0.85081 -49.8633        0
 0.85084 -49.8606        0
 0.85087 -49.8579        0
  0.8509 -49.8551        0
 0.85093 -49.8524        0
 0.85096 -49.8497        0
 0.85099  -49.847        0
 0.85102 -49.8442        0
 0.85105 -49.8415        0
 0.85108 -49.8388        0
 0.85111 -49.8361        0
 0.85114 -49.8333        0
 0.85117 -49.8306        0
  0.8512 -49.8279        0
 0.85123 -49.8252        0
 0.85126 -49.8225        0
 0.85129 -49.8197        0
 0.85132  -49.817        0
 0.85135 -49.8143        0
 0.85138 -49.8116        0
 0.85141 -49.8089        0
 0.85144 -49.8061        0
 0.85147 -49.8034        0
  0.8515 -49.8007        0
 0.85153  -49.798        0
 0.85156 -49.7953        0
 0.85159 -49.7926        0
 0.85162 -49.7898        0
 0.85165 -49.7871        0
 0.85168 -49.7844        0
 0.85171 -49.7817        0
 0.85174  -49.779        0
 0.85177 -49.7763        0
  0.8518 -49.7736        0
 0.85183 -49.7708        0
 0.85186 -49.7681        0
 0.85189 -49.7654        0
 0.85192 -49.7627        0
 0.85195   -49.76        0
 0.85198 -49.7573        0
 0.85201 -49.7546        0
 0.85204 -49.7519        0
 0.85207 -49.7492        0
  0.8521 -49.7464        0
 0.85213 -49.7437        0
 0.85216  -49.741        0
 0.85219 -49.7383        0
 0.85222 -49.7356        0
 0.85225 -49.7329        0
 0.85228 -49.7302        0
 0.85231 -49.7275        0
 0.85234 -49.7248        0
 0.85237 -49.7221        0
  0.8524 -49.7194        0
 0.85243 -49.7167        0
 0.85246  -49.714        0
 0.85249 -49.7113        0
 0.85252 -49.7086        0
 0.85255 -49.7059        0
 0.85258 -49.7031        0
 0.85261 -49.7004        0
 0.85264 -49.6977        0
 0.85267  -49.695        0
  0.8527 -49.6923        0
 0.85273 -49.6896        0
 0.85276 -49.6869        0
 0.85279 -49.6842        0
 0.85282 -49.6815        0
 0.85285 -49.6788        0
 0.85288 -49.6761        0
 0.85291 -49.6734        0
 0.85294 -49.6707        0
 0.85297  -49.668        0
   0.853 -49.6653        0
 0.85303 -49.6626        0
