 kgrid  ValNew  Policy 
    0.85 -47.8082        0
 0.85003 -47.8042        0
 0.85006 -47.8002        0
 0.85009 -47.7962        0
 0.85012 -47.7923        0
 0.85015 -47.7883        0
 0.85018 -47.7843        0
 0.85021 -47.7803        0
 0.85024 -47.7763        0
 0.85027 -47.7723        0
  0.8503 -47.7684        0
 0.85033 -47.7644        0
 0.85036 -47.7604        0
 0.85039 -47.7564        0
 0.85042 -47.7525        0
 0.85045 -47.7485        0
 0.85048 -47.7445        0
 0.85051 -47.7406        0
 0.85054 -47.7366        0
 0.85057 -47.7326        0
  0.8506 -47.7287        0
 0.85063 -47.7247        0
 0.85066 -47.7207        0
 0.85069 -47.7168        0
 0.85072 -47.7128        0
 0.85075 -47.7089        0
 0.85078 -47.7049        0
 0.85081  -47.701        0
 0.85084  -47.697        0
 0.85087 -47.6931        0
  0.8509 -47.6891        0
 0.85093 -47.6852        0
 0.85096 -47.6813        0
 0.85099 -47.6773        0
 0.85102 -47.6734        0
 0.85105 -47.6694        0
 0.85108 -47.6655        0
 0.85111 -47.6616        0
 0.85114 -47.6576        0
 0.85117 -47.6537        0
  0.8512 -47.6498        0
 0.85123 -47.6459        0
 0.85126 -47.6419        0
 0.85129  -47.638        0
 0.85132 -47.6341        0
 0.85135 -47.6302        0
 0.85138 -47.6263        0
 0.85141 -47.6224        0
 0.85144 -47.6184        0
 0.85147 -47.6145        0
  0.8515 -47.6106        0
 0.85153 -47.6067        0
 0.85156 -47.6028        0
 0.85159 -47.5989        0
 0.85162  -47.595        0
 0.85165 -47.5911        0
 0.85168 -47.5872        0
 0.85171 -47.5833        0
 0.85174 -47.5794        0
 0.85177 -47.5755        0
  0.8518 -47.5716        0
 0.85183 -47.5677        0
 0.85186 -47.5638        0
 0.85189 -47.5599        0
 0.85192 -47.5561        0
 0.85195 -47.5522        0
 0.85198 -47.5483        0
 0.85201 -47.5444        0
 0.85204 -47.5405        0
 0.85207 -47.5366        0
  0.8521 -47.5328        0
 0.85213 -47.5289        0
 0.85216  -47.525        0
 0.85219 -47.5212        0
 0.85222 -47.5173        0
 0.85225 -47.5134        0
 0.85228 -47.5095        0
 0.85231 -47.5057        0
 0.85234 -47.5018        0
 0.85237  -47.498        0
  0.8524 -47.4941        0
 0.85243 -47.4902        0
 0.85246 -47.4864        0
 0.85249 -47.4825        0
 0.85252 -47.4787        0
 0.85255 -47.4748        0
 0.85258  -47.471        0
 0.85261 -47.4671        0
 0.85264 -47.4633        0
 0.85267 -47.4594        0
  0.8527 -47.4556        0
 0.85273 -47.4518        0
 0.85276 -47.4479        0
 0.85279 -47.4441        0
