 kgrid  ValNew  Policy 
    0.85 -53.9883        0
 0.85003 -53.9843        0
 0.85006 -53.9804        0
 0.85009 -53.9764        0
 0.85012 -53.9724        0
 0.85015 -53.9684        0
 0.85018 -53.9644        0
 0.85021 -53.9604        0
 0.85024 -53.9564        0
 0.85027 -53.9525        0
  0.8503 -53.9485        0
 0.85033 -53.9445        0
 0.85036 -53.9405        0
 0.85039 -53.9365        0
 0.85042 -53.9326        0
 0.85045 -53.9286        0
 0.85048 -53.9246        0
 0.85051 -53.9207        0
 0.85054 -53.9167        0
 0.85057 -53.9127        0
  0.8506 -53.9088        0
 0.85063 -53.9048        0
 0.85066 -53.9009        0
 0.85069 -53.8969        0
 0.85072 -53.8929        0
 0.85075  -53.889        0
 0.85078  -53.885        0
 0.85081 -53.8811        0
 0.85084 -53.8771        0
 0.85087 -53.8732        0
  0.8509 -53.8693        0
 0.85093 -53.8653        0
 0.85096 -53.8614        0
 0.85099 -53.8574        0
 0.85102 -53.8535        0
 0.85105 -53.8496        0
 0.85108 -53.8456        0
 0.85111 -53.8417        0
 0.85114 -53.8378        0
 0.85117 -53.8338        0
  0.8512 -53.8299        0
 0.85123  -53.826        0
 0.85126 -53.8221        0
 0.85129 -53.8181        0
 0.85132 -53.8142        0
 0.85135 -53.8103        0
 0.85138 -53.8064        0
 0.85141 -53.8025        0
 0.85144 -53.7986        0
 0.85147 -53.7946        0
  0.8515 -53.7907        0
 0.85153 -53.7868        0
 0.85156 -53.7829        0
 0.85159  -53.779        0
 0.85162 -53.7751        0
 0.85165 -53.7712        0
 0.85168 -53.7673        0
 0.85171 -53.7634        0
 0.85174 -53.7595        0
 0.85177 -53.7556        0
  0.8518 -53.7517        0
 0.85183 -53.7478        0
 0.85186 -53.7439        0
 0.85189 -53.7401        0
 0.85192 -53.7362        0
 0.85195 -53.7323        0
 0.85198 -53.7284        0
 0.85201 -53.7245        0
 0.85204 -53.7206        0
 0.85207 -53.7168        0
  0.8521 -53.7129        0
 0.85213  -53.709        0
 0.85216 -53.7051        0
 0.85219 -53.7013        0
 0.85222 -53.6974        0
 0.85225 -53.6935        0
 0.85228 -53.6897        0
 0.85231 -53.6858        0
 0.85234 -53.6819        0
 0.85237 -53.6781        0
  0.8524 -53.6742        0
 0.85243 -53.6704        0
 0.85246 -53.6665        0
 0.85249 -53.6626        0
 0.85252 -53.6588        0
 0.85255 -53.6549        0
 0.85258 -53.6511        0
 0.85261 -53.6472        0
 0.85264 -53.6434        0
 0.85267 -53.6396        0
  0.8527 -53.6357        0
 0.85273 -53.6319        0
 0.85276  -53.628        0
 0.85279 -53.6242        0
 0.85282 -53.6204        0
 0.85285 -53.6165        0
 0.85288 -53.6127        0
 0.85291 -53.6089        0
 0.85294  -53.605        0
 0.85297 -53.6012        0
   0.853 -53.5974        0
 0.85303 -53.5936        0
 0.85306 -53.5897        0
 0.85309 -53.5859        0
 0.85312 -53.5821        0
 0.85315 -53.5783        0
 0.85318 -53.5745        0
 0.85321 -53.5706        0
 0.85324 -53.5668        0
 0.85327  -53.563        0
  0.8533 -53.5592        0
 0.85333 -53.5554        0
 0.85336 -53.5516        0
 0.85339 -53.5478        0
 0.85342  -53.544        0
 0.85345 -53.5402        0
 0.85348 -53.5364        0
 0.85351 -53.5326        0
 0.85354 -53.5288        0
 0.85357  -53.525        0
  0.8536 -53.5212        0
 0.85363 -53.5174        0
 0.85366 -53.5136        0
 0.85369 -53.5098        0
 0.85372  -53.506        0
 0.85375 -53.5023        0
 0.85378 -53.4985        0
