 kgrid  ValNew  Policy 
    0.85 -45.3666        0
 0.85003  -45.364        0
 0.85006 -45.3615        0
 0.85009  -45.359        0
 0.85012 -45.3565        0
 0.85015 -45.3539        0
 0.85018 -45.3514        0
 0.85021 -45.3489        0
 0.85024 -45.3464        0
 0.85027 -45.3438        0
  0.8503 -45.3413        0
 0.85033 -45.3388        0
 0.85036 -45.3363        0
 0.85039 -45.3338        0
 0.85042 -45.3312        0
 0.85045 -45.3287        0
 0.85048 -45.3262        0
 0.85051 -45.3237        0
 0.85054 -45.3212        0
 0.85057 -45.3186        0
  0.8506 -45.3161        0
 0.85063 -45.3136        0
 0.85066 -45.3111        0
 0.85069 -45.3086        0
 0.85072  -45.306        0
 0.85075 -45.3035        0
 0.85078  -45.301        0
 0.85081 -45.2985        0
 0.85084  -45.296        0
 0.85087 -45.2934        0
  0.8509 -45.2909        0
 0.85093 -45.2884        0
 0.85096 -45.2859        0
 0.85099 -45.2834        0
 0.85102 -45.2809        0
 0.85105 -45.2784        0
 0.85108 -45.2758        0
 0.85111 -45.2733        0
 0.85114 -45.2708        0
 0.85117 -45.2683        0
  0.8512 -45.2658        0
 0.85123 -45.2633        0
 0.85126 -45.2608        0
 0.85129 -45.2582        0
 0.85132 -45.2557        0
 0.85135 -45.2532        0
 0.85138 -45.2507        0
 0.85141 -45.2482        0
 0.85144 -45.2457        0
 0.85147 -45.2432        0
  0.8515 -45.2407        0
 0.85153 -45.2381        0
 0.85156 -45.2356        0
 0.85159 -45.2331        0
 0.85162 -45.2306        0
 0.85165 -45.2281        0
 0.85168 -45.2256        0
 0.85171 -45.2231        0
 0.85174 -45.2206        0
 0.85177 -45.2181        0
  0.8518 -45.2156        0
 0.85183  -45.213        0
 0.85186 -45.2105        0
 0.85189  -45.208        0
 0.85192 -45.2055        0
 0.85195  -45.203        0
 0.85198 -45.2005        0
 0.85201  -45.198        0
 0.85204 -45.1955        0
 0.85207  -45.193        0
  0.8521 -45.1905        0
 0.85213  -45.188        0
 0.85216 -45.1855        0
 0.85219  -45.183        0
 0.85222 -45.1805        0
 0.85225  -45.178        0
 0.85228 -45.1755        0
 0.85231 -45.1729        0
 0.85234 -45.1704        0
 0.85237 -45.1679        0
  0.8524 -45.1654        0
 0.85243 -45.1629        0
 0.85246 -45.1604        0
 0.85249 -45.1579        0
 0.85252 -45.1554        0
 0.85255 -45.1529        0
 0.85258 -45.1504        0
 0.85261 -45.1479        0
 0.85264 -45.1454        0
 0.85267 -45.1429        0
  0.8527 -45.1404        0
 0.85273 -45.1379        0
 0.85276 -45.1354        0
 0.85279 -45.1329        0
 0.85282 -45.1304        0
 0.85285 -45.1279        0
 0.85288 -45.1254        0
 0.85291 -45.1229        0
 0.85294 -45.1204        0
 0.85297 -45.1179        0
   0.853 -45.1154        0
 0.85303 -45.1129        0
 0.85306 -45.1104        0
 0.85309 -45.1079        0
 0.85312 -45.1054        0
 0.85315 -45.1029        0
 0.85318 -45.1004        0
 0.85321 -45.0979        0
 0.85324 -45.0954        0
 0.85327 -45.0929        0
  0.8533 -45.0905        0
 0.85333  -45.088        0
 0.85336 -45.0855        0
 0.85339  -45.083        0
 0.85342 -45.0805        0
 0.85345  -45.078        0
 0.85348 -45.0755        0
 0.85351  -45.073        0
 0.85354 -45.0705        0
 0.85357  -45.068        0
  0.8536 -45.0655        0
 0.85363  -45.063        0
 0.85366 -45.0605        0
 0.85369  -45.058        0
 0.85372 -45.0555        0
 0.85375  -45.053        0
 0.85378 -45.0506        0
 0.85381 -45.0481        0
 0.85384 -45.0456        0
 0.85387 -45.0431        0
  0.8539 -45.0406        0
 0.85393 -45.0381        0
 0.85396 -45.0356        0
 0.85399 -45.0331        0
 0.85402 -45.0306        0
 0.85405 -45.0281        0
 0.85408 -45.0257        0
 0.85411 -45.0232        0
 0.85414 -45.0207        0
 0.85417 -45.0182        0
  0.8542 -45.0157        0
 0.85423 -45.0132        0
 0.85426 -45.0107        0
 0.85429 -45.0082        0
 0.85432 -45.0058        0
 0.85435 -45.0033        0
 0.85438 -45.0008        0
 0.85441 -44.9983        0
 0.85444 -44.9958        0
 0.85447 -44.9933        0
  0.8545 -44.9908        0
 0.85453 -44.9884        0
 0.85456 -44.9859        0
 0.85459 -44.9834        0
 0.85462 -44.9809        0
 0.85465 -44.9784        0
 0.85468 -44.9759        0
 0.85471 -44.9734        0
 0.85474  -44.971        0
 0.85477 -44.9685        0
  0.8548  -44.966        0
 0.85483 -44.9635        0
 0.85486  -44.961        0
 0.85489 -44.9586        0
 0.85492 -44.9561        0
 0.85495 -44.9536        0
 0.85498 -44.9511        0
0.855011 -44.9486        0
0.855041 -44.9461        0
0.855071 -44.9437        0
0.855101 -44.9412        0
0.855131 -44.9387        0
0.855161 -44.9362        0
0.855191 -44.9337        0
0.855221 -44.9313        0
0.855251 -44.9288        0
0.855281 -44.9263        0
0.855311 -44.9238        0
0.855341 -44.9214        0
0.855371 -44.9189        0
0.855401 -44.9164        0
0.855431 -44.9139        0
0.855461 -44.9114        0
0.855491  -44.909        0
0.855521 -44.9065        0
0.855551  -44.904        0
0.855581 -44.9015        0
0.855611 -44.8991        0
0.855641 -44.8966        0
0.855671 -44.8941        0
0.855701 -44.8916        0
0.855731 -44.8892        0
0.855761 -44.8867        0
0.855791 -44.8842        0
0.855821 -44.8817        0
0.855851 -44.8793        0
0.855881 -44.8768        0
0.855911 -44.8743        0
0.855941 -44.8718        0
0.855971 -44.8694        0
0.856001 -44.8669        0
0.856031 -44.8644        0
0.856061 -44.8619        0
0.856091 -44.8595        0
0.856121  -44.857        0
0.856151 -44.8545        0
0.856181 -44.8521        0
0.856211 -44.8496        0
0.856241 -44.8471        0
0.856271 -44.8447        0
0.856301 -44.8422        0
0.856331 -44.8397        0
0.856361 -44.8372        0
0.856391 -44.8348        0
0.856421 -44.8323        0
0.856451 -44.8298        0
0.856481 -44.8274        0
0.856511 -44.8249        0
0.856541 -44.8224        0
0.856571   -44.82        0
0.856601 -44.8175        0
0.856631  -44.815        0
0.856661 -44.8126        0
0.856691 -44.8101        0
0.856721 -44.8076        0
0.856751 -44.8052        0
0.856781 -44.8027        0
0.856811 -44.8002        0
0.856841 -44.7978        0
0.856871 -44.7953        0
0.856901 -44.7928        0
0.856931 -44.7904        0
0.856961 -44.7879        0
0.856991 -44.7854        0
0.857021  -44.783        0
0.857051 -44.7805        0
0.857081  -44.778        0
0.857111 -44.7756        0
0.857141 -44.7731        0
0.857171 -44.7707        0
0.857201 -44.7682        0
0.857231 -44.7657        0
0.857261 -44.7633        0
0.857291 -44.7608        0
0.857321 -44.7583        0
0.857351 -44.7559        0
0.857381 -44.7534        0
0.857411  -44.751        0
0.857441 -44.7485        0
0.857471  -44.746        0
0.857501 -44.7436        0
0.857531 -44.7411        0
0.857561 -44.7387        0
0.857591 -44.7362        0
0.857621 -44.7337        0
0.857651 -44.7313        0
0.857681 -44.7288        0
0.857711 -44.7264        0
0.857741 -44.7239        0
0.857771 -44.7215        0
0.857801  -44.719        0
0.857831 -44.7165        0
0.857861 -44.7141        0
0.857891 -44.7116        0
0.857921 -44.7092        0
0.857951 -44.7067        0
0.857981 -44.7043        0
0.858011 -44.7018        0
0.858041 -44.6993        0
0.858071 -44.6969        0
0.858101 -44.6944        0
0.858131  -44.692        0
0.858161 -44.6895        0
0.858191 -44.6871        0
0.858221 -44.6846        0
0.858251 -44.6822        0
0.858281 -44.6797        0
0.858311 -44.6773        0
0.858341 -44.6748        0
0.858371 -44.6724        0
0.858401 -44.6699        0
0.858431 -44.6674        0
0.858461  -44.665        0
0.858491 -44.6625        0
0.858521 -44.6601        0
0.858551 -44.6576        0
0.858581 -44.6552        0
0.858611 -44.6527        0
0.858641 -44.6503        0
0.858671 -44.6478        0
0.858701 -44.6454        0
0.858731 -44.6429        0
0.858761 -44.6405        0
0.858791  -44.638        0
0.858821 -44.6356        0
0.858851 -44.6331        0
0.858881 -44.6307        0
0.858911 -44.6282        0
0.858941 -44.6258        0
0.858971 -44.6234        0
0.859001 -44.6209        0
0.859031 -44.6185        0
0.859061  -44.616        0
0.859091 -44.6136        0
0.859121 -44.6111        0
0.859151 -44.6087        0
0.859181 -44.6062        0
0.859211 -44.6038        0
0.859241 -44.6013        0
0.859271 -44.5989        0
0.859301 -44.5964        0
0.859331  -44.594        0
0.859361 -44.5916        0
0.859391 -44.5891        0
0.859421 -44.5867        0
0.859451 -44.5842        0
0.859481 -44.5818        0
0.859511 -44.5793        0
0.859541 -44.5769        0
0.859571 -44.5744        0
0.859601  -44.572        0
0.859631 -44.5696        0
0.859661 -44.5671        0
0.859691 -44.5647        0
0.859721 -44.5622        0
0.859751 -44.5598        0
0.859781 -44.5574        0
0.859811 -44.5549        0
0.859841 -44.5525        0
0.859871   -44.55        0
0.859901 -44.5476        0
0.859931 -44.5452        0
0.859961 -44.5427        0
0.859991 -44.5403        0
0.860021 -44.5378        0
0.860051 -44.5354        0
0.860081  -44.533        0
0.860111 -44.5305        0
0.860141 -44.5281        0
0.860171 -44.5256        0
0.860201 -44.5232        0
0.860231 -44.5208        0
0.860261 -44.5183        0
0.860291 -44.5159        0
0.860321 -44.5135        0
0.860351  -44.511        0
0.860381 -44.5086        0
0.860411 -44.5061        0
0.860441 -44.5037        0
0.860471 -44.5013        0
0.860501 -44.4988        0
0.860531 -44.4964        0
0.860561  -44.494        0
0.860591 -44.4915        0
0.860621 -44.4891        0
0.860651 -44.4867        0
0.860681 -44.4842        0
