 kgrid  ValNew  Policy 
    0.85  -51.754        0
 0.85003 -51.7509        0
 0.85006 -51.7478        0
 0.85009 -51.7448        0
 0.85012 -51.7417        0
 0.85015 -51.7386        0
 0.85018 -51.7356        0
 0.85021 -51.7325        0
 0.85024 -51.7295        0
 0.85027 -51.7264        0
  0.8503 -51.7234        0
 0.85033 -51.7203        0
 0.85036 -51.7172        0
 0.85039 -51.7142        0
 0.85042 -51.7111        0
 0.85045 -51.7081        0
 0.85048 -51.7051        0
 0.85051  -51.702        0
 0.85054  -51.699        0
 0.85057 -51.6959        0
  0.8506 -51.6929        0
 0.85063 -51.6898        0
 0.85066 -51.6868        0
 0.85069 -51.6838        0
 0.85072 -51.6807        0
 0.85075 -51.6777        0
 0.85078 -51.6747        0
 0.85081 -51.6716        0
 0.85084 -51.6686        0
 0.85087 -51.6656        0
  0.8509 -51.6625        0
 0.85093 -51.6595        0
 0.85096 -51.6565        0
 0.85099 -51.6535        0
 0.85102 -51.6504        0
 0.85105 -51.6474        0
 0.85108 -51.6444        0
 0.85111 -51.6414        0
 0.85114 -51.6383        0
 0.85117 -51.6353        0
  0.8512 -51.6323        0
 0.85123 -51.6293        0
 0.85126 -51.6263        0
 0.85129 -51.6233        0
 0.85132 -51.6203        0
 0.85135 -51.6173        0
 0.85138 -51.6142        0
 0.85141 -51.6112        0
 0.85144 -51.6082        0
 0.85147 -51.6052        0
  0.8515 -51.6022        0
 0.85153 -51.5992        0
 0.85156 -51.5962        0
 0.85159 -51.5932        0
 0.85162 -51.5902        0
 0.85165 -51.5872        0
 0.85168 -51.5842        0
 0.85171 -51.5812        0
 0.85174 -51.5782        0
 0.85177 -51.5752        0
  0.8518 -51.5723        0
 0.85183 -51.5693        0
 0.85186 -51.5663        0
 0.85189 -51.5633        0
 0.85192 -51.5603        0
 0.85195 -51.5573        0
 0.85198 -51.5543        0
 0.85201 -51.5513        0
 0.85204 -51.5484        0
 0.85207 -51.5454        0
  0.8521 -51.5424        0
 0.85213 -51.5394        0
 0.85216 -51.5365        0
 0.85219 -51.5335        0
 0.85222 -51.5305        0
 0.85225 -51.5275        0
 0.85228 -51.5246        0
 0.85231 -51.5216        0
 0.85234 -51.5186        0
 0.85237 -51.5157        0
  0.8524 -51.5127        0
 0.85243 -51.5097        0
 0.85246 -51.5068        0
 0.85249 -51.5038        0
 0.85252 -51.5008        0
 0.85255 -51.4979        0
 0.85258 -51.4949        0
 0.85261  -51.492        0
 0.85264  -51.489        0
 0.85267  -51.486        0
  0.8527 -51.4831        0
 0.85273 -51.4801        0
 0.85276 -51.4772        0
 0.85279 -51.4742        0
 0.85282 -51.4712        0
 0.85285 -51.4683        0
 0.85288 -51.4653        0
 0.85291 -51.4624        0
 0.85294 -51.4594        0
 0.85297 -51.4565        0
   0.853 -51.4535        0
 0.85303 -51.4506        0
 0.85306 -51.4476        0
 0.85309 -51.4447        0
 0.85312 -51.4417        0
 0.85315 -51.4388        0
 0.85318 -51.4358        0
 0.85321 -51.4329        0
 0.85324 -51.4299        0
 0.85327  -51.427        0
  0.8533  -51.424        0
 0.85333 -51.4211        0
 0.85336 -51.4181        0
 0.85339 -51.4152        0
 0.85342 -51.4122        0
 0.85345 -51.4093        0
 0.85348 -51.4063        0
 0.85351 -51.4034        0
 0.85354 -51.4004        0
 0.85357 -51.3975        0
  0.8536 -51.3946        0
 0.85363 -51.3916        0
 0.85366 -51.3887        0
 0.85369 -51.3857        0
 0.85372 -51.3828        0
 0.85375 -51.3799        0
 0.85378 -51.3769        0
 0.85381  -51.374        0
 0.85384  -51.371        0
 0.85387 -51.3681        0
  0.8539 -51.3652        0
 0.85393 -51.3622        0
 0.85396 -51.3593        0
 0.85399 -51.3563        0
 0.85402 -51.3534        0
 0.85405 -51.3505        0
 0.85408 -51.3475        0
 0.85411 -51.3446        0
 0.85414 -51.3417        0
 0.85417 -51.3387        0
  0.8542 -51.3358        0
 0.85423 -51.3329        0
 0.85426 -51.3299        0
 0.85429  -51.327        0
 0.85432 -51.3241        0
 0.85435 -51.3212        0
 0.85438 -51.3182        0
 0.85441 -51.3153        0
 0.85444 -51.3124        0
 0.85447 -51.3094        0
  0.8545 -51.3065        0
 0.85453 -51.3036        0
 0.85456 -51.3007        0
 0.85459 -51.2977        0
 0.85462 -51.2948        0
 0.85465 -51.2919        0
 0.85468  -51.289        0
 0.85471  -51.286        0
 0.85474 -51.2831        0
 0.85477 -51.2802        0
  0.8548 -51.2773        0
 0.85483 -51.2743        0
 0.85486 -51.2714        0
 0.85489 -51.2685        0
 0.85492 -51.2656        0
 0.85495 -51.2627        0
 0.85498 -51.2597        0
0.855011 -51.2568        0
0.855041 -51.2539        0
0.855071  -51.251        0
0.855101 -51.2481        0
0.855131 -51.2451        0
0.855161 -51.2422        0
0.855191 -51.2393        0
0.855221 -51.2364        0
0.855251 -51.2335        0
0.855281 -51.2306        0
0.855311 -51.2277        0
0.855341 -51.2247        0
0.855371 -51.2218        0
0.855401 -51.2189        0
0.855431  -51.216        0
0.855461 -51.2131        0
0.855491 -51.2102        0
0.855521 -51.2073        0
0.855551 -51.2044        0
0.855581 -51.2015        0
0.855611 -51.1985        0
0.855641 -51.1956        0
0.855671 -51.1927        0
0.855701 -51.1898        0
0.855731 -51.1869        0
0.855761  -51.184        0
0.855791 -51.1811        0
0.855821 -51.1782        0
0.855851 -51.1753        0
0.855881 -51.1724        0
0.855911 -51.1695        0
0.855941 -51.1666        0
0.855971 -51.1637        0
0.856001 -51.1608        0
0.856031 -51.1579        0
0.856061  -51.155        0
0.856091 -51.1521        0
0.856121 -51.1492        0
0.856151 -51.1463        0
0.856181 -51.1434        0
0.856211 -51.1405        0
0.856241 -51.1376        0
0.856271 -51.1347        0
0.856301 -51.1318        0
0.856331 -51.1289        0
0.856361  -51.126        0
0.856391 -51.1231        0
0.856421 -51.1202        0
0.856451 -51.1173        0
0.856481 -51.1144        0
0.856511 -51.1115        0
0.856541 -51.1086        0
0.856571 -51.1057        0
0.856601 -51.1028        0
0.856631    -51.1        0
0.856661 -51.0971        0
0.856691 -51.0942        0
0.856721 -51.0913        0
0.856751 -51.0884        0
0.856781 -51.0855        0
0.856811 -51.0826        0
0.856841 -51.0797        0
0.856871 -51.0768        0
0.856901 -51.0739        0
0.856931 -51.0711        0
0.856961 -51.0682        0
0.856991 -51.0653        0
0.857021 -51.0624        0
0.857051 -51.0595        0
0.857081 -51.0566        0
0.857111 -51.0538        0
0.857141 -51.0509        0
0.857171  -51.048        0
0.857201 -51.0451        0
0.857231 -51.0422        0
0.857261 -51.0393        0
0.857291 -51.0365        0
0.857321 -51.0336        0
0.857351 -51.0307        0
0.857381 -51.0278        0
0.857411 -51.0249        0
0.857441 -51.0221        0
0.857471 -51.0192        0
0.857501 -51.0163        0
0.857531 -51.0134        0
0.857561 -51.0105        0
0.857591 -51.0077        0
0.857621 -51.0048        0
0.857651 -51.0019        0
0.857681  -50.999        0
0.857711 -50.9962        0
0.857741 -50.9933        0
0.857771 -50.9904        0
0.857801 -50.9875        0
0.857831 -50.9847        0
0.857861 -50.9818        0
0.857891 -50.9789        0
0.857921  -50.976        0
0.857951 -50.9732        0
0.857981 -50.9703        0
0.858011 -50.9674        0
0.858041 -50.9646        0
0.858071 -50.9617        0
0.858101 -50.9588        0
0.858131 -50.9559        0
0.858161 -50.9531        0
0.858191 -50.9502        0
0.858221 -50.9473        0
0.858251 -50.9445        0
0.858281 -50.9416        0
0.858311 -50.9387        0
