 kgrid  ValNew  Policy 
    0.85 -40.1427        0
 0.85003   -40.14        0
 0.85006 -40.1373        0
 0.85009 -40.1345        0
 0.85012 -40.1318        0
 0.85015 -40.1291        0
 0.85018 -40.1264        0
 0.85021 -40.1237        0
 0.85024  -40.121        0
 0.85027 -40.1183        0
  0.8503 -40.1156        0
 0.85033 -40.1129        0
 0.85036 -40.1102        0
 0.85039 -40.1075        0
 0.85042 -40.1048        0
 0.85045 -40.1021        0
 0.85048 -40.0994        0
 0.85051 -40.0967        0
 0.85054  -40.094        0
 0.85057 -40.0913        0
  0.8506 -40.0886        0
 0.85063 -40.0859        0
 0.85066 -40.0832        0
 0.85069 -40.0805        0
 0.85072 -40.0778        0
 0.85075 -40.0752        0
 0.85078 -40.0725        0
 0.85081 -40.0698        0
 0.85084 -40.0671        0
 0.85087 -40.0644        0
  0.8509 -40.0617        0
 0.85093  -40.059        0
 0.85096 -40.0563        0
 0.85099 -40.0536        0
 0.85102 -40.0509        0
 0.85105 -40.0482        0
 0.85108 -40.0455        0
 0.85111 -40.0428        0
 0.85114 -40.0401        0
 0.85117 -40.0375        0
  0.8512 -40.0348        0
 0.85123 -40.0321        0
 0.85126 -40.0294        0
 0.85129 -40.0267        0
 0.85132  -40.024        0
 0.85135 -40.0213        0
 0.85138 -40.0186        0
 0.85141  -40.016        0
 0.85144 -40.0133        0
 0.85147 -40.0106        0
  0.8515 -40.0079        0
 0.85153 -40.0052        0
 0.85156 -40.0025        0
 0.85159 -39.9998        0
 0.85162 -39.9972        0
 0.85165 -39.9945        0
 0.85168 -39.9918        0
 0.85171 -39.9891        0
 0.85174 -39.9864        0
 0.85177 -39.9837        0
  0.8518 -39.9811        0
 0.85183 -39.9784        0
 0.85186 -39.9757        0
 0.85189  -39.973        0
 0.85192 -39.9703        0
 0.85195 -39.9677        0
 0.85198  -39.965        0
 0.85201 -39.9623        0
 0.85204 -39.9596        0
 0.85207  -39.957        0
  0.8521 -39.9543        0
 0.85213 -39.9516        0
 0.85216 -39.9489        0
 0.85219 -39.9462        0
 0.85222 -39.9436        0
 0.85225 -39.9409        0
 0.85228 -39.9382        0
 0.85231 -39.9355        0
 0.85234 -39.9329        0
 0.85237 -39.9302        0
  0.8524 -39.9275        0
 0.85243 -39.9249        0
 0.85246 -39.9222        0
 0.85249 -39.9195        0
 0.85252 -39.9168        0
 0.85255 -39.9142        0
 0.85258 -39.9115        0
 0.85261 -39.9088        0
 0.85264 -39.9062        0
 0.85267 -39.9035        0
  0.8527 -39.9008        0
 0.85273 -39.8981        0
 0.85276 -39.8955        0
 0.85279 -39.8928        0
 0.85282 -39.8901        0
 0.85285 -39.8875        0
 0.85288 -39.8848        0
 0.85291 -39.8821        0
 0.85294 -39.8795        0
 0.85297 -39.8768        0
   0.853 -39.8741        0
 0.85303 -39.8715        0
 0.85306 -39.8688        0
 0.85309 -39.8662        0
 0.85312 -39.8635        0
 0.85315 -39.8608        0
 0.85318 -39.8582        0
 0.85321 -39.8555        0
 0.85324 -39.8528        0
 0.85327 -39.8502        0
  0.8533 -39.8475        0
 0.85333 -39.8449        0
 0.85336 -39.8422        0
 0.85339 -39.8395        0
 0.85342 -39.8369        0
 0.85345 -39.8342        0
 0.85348 -39.8316        0
 0.85351 -39.8289        0
 0.85354 -39.8262        0
 0.85357 -39.8236        0
  0.8536 -39.8209        0
 0.85363 -39.8183        0
 0.85366 -39.8156        0
 0.85369  -39.813        0
 0.85372 -39.8103        0
 0.85375 -39.8076        0
 0.85378  -39.805        0
 0.85381 -39.8023        0
 0.85384 -39.7997        0
 0.85387  -39.797        0
  0.8539 -39.7944        0
 0.85393 -39.7917        0
 0.85396 -39.7891        0
 0.85399 -39.7864        0
 0.85402 -39.7838        0
 0.85405 -39.7811        0
 0.85408 -39.7785        0
 0.85411 -39.7758        0
 0.85414 -39.7732        0
 0.85417 -39.7705        0
  0.8542 -39.7679        0
 0.85423 -39.7652        0
 0.85426 -39.7626        0
 0.85429 -39.7599        0
 0.85432 -39.7573        0
 0.85435 -39.7546        0
 0.85438  -39.752        0
 0.85441 -39.7493        0
 0.85444 -39.7467        0
 0.85447  -39.744        0
  0.8545 -39.7414        0
 0.85453 -39.7388        0
 0.85456 -39.7361        0
 0.85459 -39.7335        0
 0.85462 -39.7308        0
 0.85465 -39.7282        0
 0.85468 -39.7255        0
