 kgrid  ValNew  Policy 
    0.85 -38.5093        0
 0.85003 -38.5068        0
 0.85006 -38.5043        0
 0.85009 -38.5018        0
 0.85012 -38.4993        0
 0.85015 -38.4969        0
 0.85018 -38.4944        0
 0.85021 -38.4919        0
 0.85024 -38.4894        0
 0.85027 -38.4869        0
  0.8503 -38.4844        0
 0.85033 -38.4819        0
 0.85036 -38.4795        0
 0.85039  -38.477        0
 0.85042 -38.4745        0
 0.85045  -38.472        0
 0.85048 -38.4695        0
 0.85051  -38.467        0
 0.85054 -38.4645        0
 0.85057 -38.4621        0
  0.8506 -38.4596        0
 0.85063 -38.4571        0
 0.85066 -38.4546        0
 0.85069 -38.4521        0
 0.85072 -38.4497        0
 0.85075 -38.4472        0
 0.85078 -38.4447        0
 0.85081 -38.4422        0
 0.85084 -38.4397        0
 0.85087 -38.4372        0
  0.8509 -38.4348        0
 0.85093 -38.4323        0
 0.85096 -38.4298        0
 0.85099 -38.4273        0
 0.85102 -38.4248        0
 0.85105 -38.4224        0
 0.85108 -38.4199        0
 0.85111 -38.4174        0
 0.85114 -38.4149        0
 0.85117 -38.4125        0
  0.8512   -38.41        0
 0.85123 -38.4075        0
 0.85126  -38.405        0
 0.85129 -38.4025        0
 0.85132 -38.4001        0
 0.85135 -38.3976        0
 0.85138 -38.3951        0
 0.85141 -38.3926        0
 0.85144 -38.3902        0
 0.85147 -38.3877        0
  0.8515 -38.3852        0
 0.85153 -38.3827        0
 0.85156 -38.3803        0
 0.85159 -38.3778        0
 0.85162 -38.3753        0
 0.85165 -38.3728        0
 0.85168 -38.3704        0
 0.85171 -38.3679        0
 0.85174 -38.3654        0
 0.85177  -38.363        0
  0.8518 -38.3605        0
 0.85183  -38.358        0
 0.85186 -38.3555        0
 0.85189 -38.3531        0
 0.85192 -38.3506        0
 0.85195 -38.3481        0
 0.85198 -38.3457        0
 0.85201 -38.3432        0
 0.85204 -38.3407        0
 0.85207 -38.3383        0
  0.8521 -38.3358        0
 0.85213 -38.3333        0
 0.85216 -38.3308        0
 0.85219 -38.3284        0
 0.85222 -38.3259        0
 0.85225 -38.3234        0
 0.85228  -38.321        0
 0.85231 -38.3185        0
 0.85234  -38.316        0
 0.85237 -38.3136        0
  0.8524 -38.3111        0
 0.85243 -38.3086        0
 0.85246 -38.3062        0
 0.85249 -38.3037        0
 0.85252 -38.3012        0
 0.85255 -38.2988        0
 0.85258 -38.2963        0
 0.85261 -38.2939        0
 0.85264 -38.2914        0
 0.85267 -38.2889        0
  0.8527 -38.2865        0
 0.85273  -38.284        0
 0.85276 -38.2815        0
 0.85279 -38.2791        0
 0.85282 -38.2766        0
 0.85285 -38.2741        0
 0.85288 -38.2717        0
 0.85291 -38.2692        0
 0.85294 -38.2668        0
 0.85297 -38.2643        0
   0.853 -38.2618        0
 0.85303 -38.2594        0
 0.85306 -38.2569        0
 0.85309 -38.2545        0
 0.85312  -38.252        0
 0.85315 -38.2495        0
 0.85318 -38.2471        0
 0.85321 -38.2446        0
 0.85324 -38.2422        0
 0.85327 -38.2397        0
  0.8533 -38.2372        0
 0.85333 -38.2348        0
