 kgrid  ValNew  Policy 
    0.85 -48.8304        0
 0.85003 -48.8273        0
 0.85006 -48.8243        0
 0.85009 -48.8212        0
 0.85012 -48.8181        0
 0.85015 -48.8151        0
 0.85018  -48.812        0
 0.85021  -48.809        0
 0.85024 -48.8059        0
 0.85027 -48.8028        0
  0.8503 -48.7998        0
 0.85033 -48.7967        0
 0.85036 -48.7937        0
 0.85039 -48.7906        0
 0.85042 -48.7876        0
 0.85045 -48.7845        0
 0.85048 -48.7815        0
 0.85051 -48.7784        0
 0.85054 -48.7754        0
 0.85057 -48.7724        0
  0.8506 -48.7693        0
 0.85063 -48.7663        0
 0.85066 -48.7632        0
 0.85069 -48.7602        0
 0.85072 -48.7572        0
 0.85075 -48.7541        0
 0.85078 -48.7511        0
 0.85081 -48.7481        0
 0.85084  -48.745        0
 0.85087  -48.742        0
  0.8509  -48.739        0
 0.85093 -48.7359        0
 0.85096 -48.7329        0
 0.85099 -48.7299        0
 0.85102 -48.7269        0
 0.85105 -48.7238        0
 0.85108 -48.7208        0
 0.85111 -48.7178        0
 0.85114 -48.7148        0
 0.85117 -48.7118        0
  0.8512 -48.7087        0
 0.85123 -48.7057        0
 0.85126 -48.7027        0
 0.85129 -48.6997        0
 0.85132 -48.6967        0
 0.85135 -48.6937        0
 0.85138 -48.6907        0
 0.85141 -48.6877        0
 0.85144 -48.6847        0
 0.85147 -48.6817        0
  0.8515 -48.6787        0
 0.85153 -48.6757        0
 0.85156 -48.6727        0
 0.85159 -48.6697        0
 0.85162 -48.6667        0
 0.85165 -48.6637        0
 0.85168 -48.6607        0
 0.85171 -48.6577        0
 0.85174 -48.6547        0
 0.85177 -48.6517        0
  0.8518 -48.6487        0
 0.85183 -48.6457        0
 0.85186 -48.6427        0
 0.85189 -48.6397        0
 0.85192 -48.6367        0
 0.85195 -48.6337        0
 0.85198 -48.6308        0
 0.85201 -48.6278        0
 0.85204 -48.6248        0
 0.85207 -48.6218        0
  0.8521 -48.6188        0
 0.85213 -48.6159        0
 0.85216 -48.6129        0
 0.85219 -48.6099        0
 0.85222 -48.6069        0
 0.85225  -48.604        0
 0.85228  -48.601        0
 0.85231  -48.598        0
 0.85234 -48.5951        0
 0.85237 -48.5921        0
  0.8524 -48.5891        0
 0.85243 -48.5862        0
 0.85246 -48.5832        0
 0.85249 -48.5802        0
 0.85252 -48.5773        0
 0.85255 -48.5743        0
 0.85258 -48.5713        0
 0.85261 -48.5684        0
 0.85264 -48.5654        0
 0.85267 -48.5625        0
  0.8527 -48.5595        0
 0.85273 -48.5566        0
 0.85276 -48.5536        0
 0.85279 -48.5507        0
 0.85282 -48.5477        0
 0.85285 -48.5448        0
 0.85288 -48.5418        0
 0.85291 -48.5389        0
 0.85294 -48.5359        0
 0.85297  -48.533        0
   0.853   -48.53        0
 0.85303 -48.5271        0
 0.85306 -48.5241        0
 0.85309 -48.5212        0
 0.85312 -48.5182        0
 0.85315 -48.5153        0
 0.85318 -48.5123        0
 0.85321 -48.5094        0
 0.85324 -48.5065        0
 0.85327 -48.5035        0
  0.8533 -48.5006        0
 0.85333 -48.4976        0
 0.85336 -48.4947        0
 0.85339 -48.4917        0
 0.85342 -48.4888        0
 0.85345 -48.4859        0
 0.85348 -48.4829        0
 0.85351   -48.48        0
 0.85354  -48.477        0
 0.85357 -48.4741        0
  0.8536 -48.4712        0
 0.85363 -48.4682        0
 0.85366 -48.4653        0
 0.85369 -48.4624        0
 0.85372 -48.4594        0
 0.85375 -48.4565        0
 0.85378 -48.4536        0
 0.85381 -48.4506        0
 0.85384 -48.4477        0
 0.85387 -48.4448        0
  0.8539 -48.4418        0
 0.85393 -48.4389        0
 0.85396  -48.436        0
 0.85399  -48.433        0
 0.85402 -48.4301        0
 0.85405 -48.4272        0
 0.85408 -48.4242        0
 0.85411 -48.4213        0
 0.85414 -48.4184        0
 0.85417 -48.4155        0
  0.8542 -48.4125        0
 0.85423 -48.4096        0
 0.85426 -48.4067        0
 0.85429 -48.4037        0
 0.85432 -48.4008        0
 0.85435 -48.3979        0
 0.85438  -48.395        0
 0.85441  -48.392        0
 0.85444 -48.3891        0
 0.85447 -48.3862        0
  0.8545 -48.3833        0
 0.85453 -48.3804        0
 0.85456 -48.3774        0
 0.85459 -48.3745        0
 0.85462 -48.3716        0
 0.85465 -48.3687        0
 0.85468 -48.3658        0
 0.85471 -48.3628        0
 0.85474 -48.3599        0
 0.85477  -48.357        0
  0.8548 -48.3541        0
 0.85483 -48.3512        0
 0.85486 -48.3483        0
 0.85489 -48.3453        0
 0.85492 -48.3424        0
 0.85495 -48.3395        0
 0.85498 -48.3366        0
0.855011 -48.3337        0
0.855041 -48.3308        0
0.855071 -48.3279        0
0.855101 -48.3249        0
0.855131  -48.322        0
0.855161 -48.3191        0
0.855191 -48.3162        0
0.855221 -48.3133        0
0.855251 -48.3104        0
0.855281 -48.3075        0
0.855311 -48.3046        0
0.855341 -48.3017        0
0.855371 -48.2988        0
0.855401 -48.2959        0
0.855431 -48.2929        0
0.855461   -48.29        0
0.855491 -48.2871        0
0.855521 -48.2842        0
0.855551 -48.2813        0
0.855581 -48.2784        0
0.855611 -48.2755        0
0.855641 -48.2726        0
0.855671 -48.2697        0
0.855701 -48.2668        0
0.855731 -48.2639        0
0.855761  -48.261        0
0.855791 -48.2581        0
0.855821 -48.2552        0
0.855851 -48.2523        0
0.855881 -48.2494        0
0.855911 -48.2465        0
0.855941 -48.2436        0
0.855971 -48.2407        0
0.856001 -48.2378        0
0.856031 -48.2349        0
0.856061  -48.232        0
0.856091 -48.2291        0
0.856121 -48.2262        0
0.856151 -48.2234        0
0.856181 -48.2205        0
0.856211 -48.2176        0
0.856241 -48.2147        0
0.856271 -48.2118        0
0.856301 -48.2089        0
0.856331  -48.206        0
0.856361 -48.2031        0
0.856391 -48.2002        0
0.856421 -48.1973        0
0.856451 -48.1944        0
0.856481 -48.1915        0
0.856511 -48.1887        0
0.856541 -48.1858        0
0.856571 -48.1829        0
0.856601   -48.18        0
0.856631 -48.1771        0
0.856661 -48.1742        0
0.856691 -48.1713        0
0.856721 -48.1685        0
0.856751 -48.1656        0
0.856781 -48.1627        0
0.856811 -48.1598        0
0.856841 -48.1569        0
0.856871  -48.154        0
0.856901 -48.1512        0
0.856931 -48.1483        0
0.856961 -48.1454        0
0.856991 -48.1425        0
0.857021 -48.1396        0
0.857051 -48.1368        0
0.857081 -48.1339        0
0.857111  -48.131        0
0.857141 -48.1281        0
0.857171 -48.1253        0
0.857201 -48.1224        0
0.857231 -48.1195        0
0.857261 -48.1166        0
0.857291 -48.1137        0
0.857321 -48.1109        0
0.857351  -48.108        0
0.857381 -48.1051        0
0.857411 -48.1023        0
0.857441 -48.0994        0
0.857471 -48.0965        0
0.857501 -48.0936        0
0.857531 -48.0908        0
0.857561 -48.0879        0
0.857591  -48.085        0
0.857621 -48.0822        0
0.857651 -48.0793        0
0.857681 -48.0764        0
0.857711 -48.0736        0
0.857741 -48.0707        0
0.857771 -48.0678        0
0.857801 -48.0649        0
0.857831 -48.0621        0
0.857861 -48.0592        0
0.857891 -48.0563        0
0.857921 -48.0535        0
0.857951 -48.0506        0
0.857981 -48.0478        0
0.858011 -48.0449        0
0.858041  -48.042        0
0.858071 -48.0392        0
0.858101 -48.0363        0
0.858131 -48.0334        0
0.858161 -48.0306        0
0.858191 -48.0277        0
0.858221 -48.0249        0
0.858251  -48.022        0
0.858281 -48.0191        0
0.858311 -48.0163        0
0.858341 -48.0134        0
0.858371 -48.0106        0
0.858401 -48.0077        0
0.858431 -48.0048        0
0.858461  -48.002        0
0.858491 -47.9991        0
0.858521 -47.9963        0
0.858551 -47.9934        0
0.858581 -47.9906        0
0.858611 -47.9877        0
0.858641 -47.9848        0
0.858671  -47.982        0
0.858701 -47.9791        0
0.858731 -47.9763        0
0.858761 -47.9734        0
0.858791 -47.9706        0
0.858821 -47.9677        0
0.858851 -47.9649        0
0.858881  -47.962        0
0.858911 -47.9592        0
0.858941 -47.9563        0
0.858971 -47.9535        0
0.859001 -47.9506        0
0.859031 -47.9478        0
0.859061 -47.9449        0
0.859091 -47.9421        0
0.859121 -47.9392        0
0.859151 -47.9364        0
0.859181 -47.9335        0
0.859211 -47.9307        0
0.859241 -47.9278        0
0.859271  -47.925        0
0.859301 -47.9222        0
0.859331 -47.9193        0
0.859361 -47.9165        0
0.859391 -47.9136        0
0.859421 -47.9108        0
0.859451 -47.9079        0
0.859481 -47.9051        0
0.859511 -47.9022        0
0.859541 -47.8994        0
0.859571 -47.8966        0
0.859601 -47.8937        0
0.859631 -47.8909        0
0.859661  -47.888        0
0.859691 -47.8852        0
0.859721 -47.8824        0
0.859751 -47.8795        0
0.859781 -47.8767        0
0.859811 -47.8738        0
0.859841  -47.871        0
0.859871 -47.8682        0
0.859901 -47.8653        0
0.859931 -47.8625        0
0.859961 -47.8597        0
0.859991 -47.8568        0
0.860021  -47.854        0
0.860051 -47.8512        0
0.860081 -47.8483        0
0.860111 -47.8455        0
0.860141 -47.8427        0
0.860171 -47.8398        0
0.860201  -47.837        0
0.860231 -47.8342        0
0.860261 -47.8313        0
0.860291 -47.8285        0
0.860321 -47.8257        0
0.860351 -47.8228        0
0.860381   -47.82        0
0.860411 -47.8172        0
0.860441 -47.8144        0
0.860471 -47.8115        0
0.860501 -47.8087        0
0.860531 -47.8059        0
0.860561  -47.803        0
0.860591 -47.8002        0
0.860621 -47.7974        0
0.860651 -47.7946        0
0.860681 -47.7917        0
0.860711 -47.7889        0
0.860741 -47.7861        0
0.860771 -47.7833        0
0.860801 -47.7804        0
0.860831 -47.7776        0
0.860861 -47.7748        0
0.860891  -47.772        0
0.860921 -47.7692        0
0.860951 -47.7663        0
0.860981 -47.7635        0
0.861011 -47.7607        0
0.861041 -47.7579        0
0.861071 -47.7551        0
0.861101 -47.7522        0
0.861131 -47.7494        0
0.861161 -47.7466        0
0.861191 -47.7438        0
0.861221  -47.741        0
0.861251 -47.7381        0
0.861281 -47.7353        0
0.861311 -47.7325        0
0.861341 -47.7297        0
0.861371 -47.7269        0
0.861401 -47.7241        0
0.861431 -47.7213        0
0.861461 -47.7184        0
0.861491 -47.7156        0
0.861521 -47.7128        0
0.861551   -47.71        0
0.861581 -47.7072        0
0.861611 -47.7044        0
0.861641 -47.7016        0
0.861671 -47.6988        0
0.861701 -47.6959        0
0.861731 -47.6931        0
0.861761 -47.6903        0
0.861791 -47.6875        0
0.861821 -47.6847        0
0.861851 -47.6819        0
0.861881 -47.6791        0
0.861911 -47.6763        0
0.861941 -47.6735        0
0.861971 -47.6707        0
0.862001 -47.6679        0
0.862031 -47.6651        0
0.862061 -47.6622        0
0.862091 -47.6594        0
0.862121 -47.6566        0
0.862151 -47.6538        0
0.862181  -47.651        0
0.862211 -47.6482        0
0.862241 -47.6454        0
0.862271 -47.6426        0
0.862301 -47.6398        0
